id,name,number_of_votes,rating,lat,lng,reviews_per_day,competitor_type,distance,type
ChIJTWgBmTwVrjsRr8Zdpfdx5tw,Aarna Fitness - Available on Cult.fit | Gyms in Konakunte,131,4.400000095367432,12.886571884155272,77.56596374511719,0.1907240383887397,secondary_competitor,3.63,secondary_competitor
ChIJfXl0kKgVrjsRbCOswirfmQE,M3 Fitness Gym,169,5.0,12.89246940612793,77.59774780273438,0.1894371532033925,secondary_competitor,1.65,secondary_competitor
ChIJ_zR9vM0VrjsRcl0AzbTdxGU,ICONIC FITNESS JP Nagar - Largest fitness chain in Bangalore | Best Rated | Unisex Fitness Centers | Gx Studio,282,4.699999809265137,12.887227058410645,77.58184814453125,0.1873890509659179,secondary_competitor,2.43,secondary_competitor
ChIJX_Wk6cAVrjsRYxFNqn27yQc,Mizpah Fitness,69,4.699999809265137,12.896249771118164,77.59640502929688,0.1851060428851355,primary_competitor,1.21,primary_competitor
ChIJNc_ULfwVrjsRqKd9Z9zAOVI,Phoenix Nutrition Store,128,4.900000095367432,12.927048683166504,77.61563873291016,0.1850279168097139,secondary_competitor,3.38,secondary_competitor
ChIJu3jkIh4VrjsRsW78K7Qwapk,Ninja Fitness,294,4.800000190734863,12.945992469787598,77.59508514404297,0.1812934579080663,secondary_competitor,4.38,secondary_competitor
ChIJEVFM3BMVrjsRFVKJcWqTwlA,Body Vignyan,534,4.099999904632568,12.9060697555542,77.5855484008789,0.1811541068629716,secondary_competitor,0.76,secondary_competitor
ChIJ1zgMS-YVrjsRJ8jF0brYn1A,Yoga PaanchaJanya Yoga,221,4.900000095367432,12.902765274047852,77.60433197021484,0.1784524531931936,secondary_competitor,1.34,secondary_competitor
ChIJe7nfigIVrjsR2R6ANa-bko8,"Play On Fitness - Available on cult.fit - Gyms in BTM Layout, Bengaluru",448,4.0,12.913792610168455,77.60633850097656,0.1781151312460426,primary_competitor,1.7,primary_competitor
ChIJq5G5O6EVrjsRkm0VLITd-6o,Holistic Yoga & Retreat Center,95,5.0,12.914306640625,77.61388397216797,0.1757445462236419,secondary_competitor,2.47,secondary_competitor
ChIJqbD4i6sVrjsRtPSw7blA7Oo,Game On Fitness JP Nagar,211,4.300000190734863,12.888790130615234,77.58208465576172,0.1738463705936896,secondary_competitor,2.27,secondary_competitor
ChIJR9XZFfwVrjsRT3kdZTubWT4,BURN AND FLEX FITTNESS,269,4.900000095367432,12.94677734375,77.5995864868164,0.1736485475063629,secondary_competitor,4.52,secondary_competitor
ChIJd15D434VrjsR_oxwPdxEDos,Game On Fitness -1 BTM Layout,284,4.0,12.913912773132324,77.61091613769531,0.1664059069322665,secondary_competitor,2.15,secondary_competitor
ChIJ7xG7S14VrjsRwEjh54HrbkU,Evolution Fitness,62,4.900000095367432,12.894068717956545,77.56795501708984,0.1662829630178718,secondary_competitor,3.01,secondary_competitor
ChIJKUK0-lwVrjsRBFE4ERierI0,Jyothy Aquatic Center,438,4.0,12.894815444946287,77.57111358642578,0.1646708017967076,secondary_competitor,2.66,secondary_competitor
ChIJ9ZjaQ00UrjsRr-qfpp7nbI4,"FUERZA - Available on cult.fit - Gyms in Krishna Nagar Koramangala , Bengaluru",468,4.5,12.934917449951172,77.6089859008789,0.1585716603730349,primary_competitor,3.61,primary_competitor
