id,name,lat,lng,cid,number_of_votes,place_url,source,category,created_at,date,number_of_reviews
ChIJv47HN-I9rjsRMFTWc97UM9I,Dmart ready pickup point,12.992074966430664,77.53587341308594,0x3bae3de237c78ebf:0xd233d4de73d65430,70,https://www.google.com/maps/place/?q=place_id:ChIJv47HN-I9rjsRMFTWc97UM9I,gmaps_v2,supermarket,1687847039,1651588406.0,92.0
ChIJIxQ5NcEXrjsRkp7rVFipiGs,Baker's Super Mart,12.987818717956545,77.57240295410156,0x3bae17c135391423:0x6b88a95854eb9e92,83,https://www.google.com/maps/place/?q=place_id:ChIJIxQ5NcEXrjsRkp7rVFipiGs,gmaps_v2,supermarket,1687847039,1646397804.0,101.0
ChIJnQKvsyc9rjsRBliO4EpTAmY,Lakshmi Gold Palace,13.040745735168455,77.51868438720703,0x3bae3d27b3af029d:0x6602534ae08e5806,503,https://www.google.com/maps/place/?q=place_id:ChIJnQKvsyc9rjsRBliO4EpTAmY,gmaps_v2,jewelry_store,1687847039,,
ChIJUeZMRPQ9rjsR2tQoLhpXRDM,"BlueStone Jewellery Basaveshwar Nagar, Bengaluru",12.997714042663574,77.54410552978516,0x3bae3df4444ce651:0x3344571a2e28d4da,121,https://www.google.com/maps/place/?q=place_id:ChIJUeZMRPQ9rjsR2tQoLhpXRDM,gmaps_v2,jewelry_store,1687847039,1673859613.0,170.0
ChIJV1Uxuy8WrjsRPO0s85VYiqQ,Tanishq Jewellery - Bangalore - Malleswaram,12.991432189941406,77.57128143310547,0x3bae162fbb315557:0xa48a5895f32ced3c,2909,https://www.google.com/maps/place/?q=place_id:ChIJV1Uxuy8WrjsRPO0s85VYiqQ,gmaps_v2,jewelry_store,1687847039,1545630918.0,3410.0
ChIJYRuIGCUWrjsR_V65eknpoYk,White Gold Malleshwaram - Turn Your Gold Into Money,12.999369621276855,77.5713119506836,0x3bae162518881b61:0x89a1e9497ab95efd,416,https://www.google.com/maps/place/?q=place_id:ChIJYRuIGCUWrjsR_V65eknpoYk,gmaps_v2,jewelry_store,1687847039,1624529249.0,572.0
ChIJNSnVnSQWrjsRl-_7mT24Nic,Joyalukkas Jewellery,12.994579315185549,77.57170104980469,0x3bae16249dd52935:0x2736b83d99fbef97,5833,https://www.google.com/maps/place/?q=place_id:ChIJNSnVnSQWrjsRl-_7mT24Nic,gmaps_v2,jewelry_store,1699615207,1522385911.0,6050.0
ChIJOeAOqiMWrjsRt9xK8SdzZq4,Kushal's Fashion Jewellery,12.999313354492188,77.56985473632812,0x3bae1623aa0ee039:0xae667327f14adcb7,719,https://www.google.com/maps/place/?q=place_id:ChIJOeAOqiMWrjsRt9xK8SdzZq4,gmaps_v2,jewelry_store,1687847039,1507054630.0,757.0
ChIJV5ECSXkXrjsRPtkF-7-L_fs,Gem Selections,12.999187469482422,77.57157135009766,0x3bae177949029157:0xfbfd8bbffb05d93e,41,https://www.google.com/maps/place/?q=place_id:ChIJV5ECSXkXrjsRPtkF-7-L_fs,gmaps_v2,jewelry_store,1687847039,1632158896.0,41.0
ChIJwTL8lFcXrjsRhVyOCI4gqek,Kalyan Jewellers,12.98077392578125,77.56385803222656,0x3bae175794fc32c1:0xe9a9208e088e5c85,0,https://www.google.com/maps/place/?q=place_id:ChIJwTL8lFcXrjsRhVyOCI4gqek,gmaps_v2,jewelry_store,1687847039,1700722153.0,5.0
ChIJ8Y4DouUXrjsRsieM2nc9cp4,"BlueStone Jewellery Malleshwaram, Bengaluru",13.005948066711426,77.57129669189453,0x3bae17e5a2038ef1:0x9e723d77da8c27b2,336,https://www.google.com/maps/place/?q=place_id:ChIJ8Y4DouUXrjsRsieM2nc9cp4,gmaps_v2,jewelry_store,1687847039,1642675201.0,367.0
ChIJjxO1z5o9rjsR2ZMb70BkKtA,Bhima Jewellers - Rajajinagar,13.000941276550291,77.5499267578125,0x3bae3d9acfb5138f:0xd02a6440ef1b93d9,4848,https://www.google.com/maps/place/?q=place_id:ChIJjxO1z5o9rjsR2ZMb70BkKtA,gmaps_v2,jewelry_store,1687847039,1590668580.0,6145.0
ChIJjScdECc9rjsRALBFXpy31i0,Attica Gold Company - Gold Buyers In Jalahalli Bangalore,13.041094779968262,77.51676177978516,0x3bae3d27101d278d:0x2dd6b79c5e45b000,156,https://www.google.com/maps/place/?q=place_id:ChIJjScdECc9rjsRALBFXpy31i0,gmaps_v2,jewelry_store,1687847039,1504940826.0,158.0
ChIJnQg5thk9rjsRG51lF1p_hQA,Aaradyaa Gold Pvt. Ltd - Old Gold Buyers in Bangalore,12.9871244430542,77.55413818359375,0x3bae3d19b639089d:0x857f5a17659d1b,1,https://www.google.com/maps/place/?q=place_id:ChIJnQg5thk9rjsRG51lF1p_hQA,gmaps_v2,jewelry_store,1687847039,1663743965.0,2.0
ChIJRb4N4II9rjsRk3-CJISpAY0,White Gold Basaveshwaranagar - Turn Your Gold Into Money,12.988040924072266,77.5376205444336,0x3bae3d82e00dbe45:0x8d01a98424827f93,632,https://www.google.com/maps/place/?q=place_id:ChIJRb4N4II9rjsRk3-CJISpAY0,gmaps_v2,jewelry_store,1687847039,1613377010.0,776.0
ChIJzdp-jyUWrjsRYp6YV57l-Eg,Davanam Jewellerrs Pvt Ltd,12.9994478225708,77.5700454711914,0x3bae16258f7edacd:0x48f8e59e57989e62,264,https://www.google.com/maps/place/?q=place_id:ChIJzdp-jyUWrjsRYp6YV57l-Eg,gmaps_v2,jewelry_store,1687847039,1461353834.0,267.0
ChIJWRTx_sUXrjsRls_1ZwfytH8,"S Jewelry Xuping jewelry, Xuping Earings, Hair clips, Kids accessories, watch, Key chains, bangles, Cosmetics & Sunglasses",13.005885124206545,77.57108306884766,0x3bae17c5fef11459:0x7fb4f20767f5cf96,37,https://www.google.com/maps/place/?q=place_id:ChIJWRTx_sUXrjsRls_1ZwfytH8,gmaps_v2,jewelry_store,1687847039,1672308449.0,38.0
ChIJYfA2L58XrjsRmra15hEsyN8,Wondr Diamonds,12.999690055847168,77.57003784179688,0x3bae179f2f36f061:0xdfc82c11e6b5b69a,164,https://www.google.com/maps/place/?q=place_id:ChIJYfA2L58XrjsRmra15hEsyN8,gmaps_v2,jewelry_store,1687847039,1661232448.0,230.0
ChIJfYcf8lw9rjsRCGQS0h1KNbo,Attica Gold Company - Gold Buyers In Rajajinagar Bangalore,12.979585647583008,77.55353546142578,0x3bae3d5cf21f877d:0xba354a1dd2126408,78,https://www.google.com/maps/place/?q=place_id:ChIJfYcf8lw9rjsRCGQS0h1KNbo,gmaps_v2,jewelry_store,1687847039,1575875924.0,77.0
ChIJKdJh7L89rjsRSTtURnaMjvg,Dhanalakshmi Jewellers,12.988037109375,77.53775787353516,0x3bae3dbfec61d229:0xf88e8c7646543b49,0,https://www.google.com/maps/place/?q=place_id:ChIJKdJh7L89rjsRSTtURnaMjvg,gmaps_v2,jewelry_store,1687847039,,
ChIJb5WwN7A9rjsR45eUJ6qOtVI,"Abaya Gold Buyers - Gold Buyers, Sell Gold In Yeshwanthpur",13.030023574829102,77.55966186523438,0x3bae3db037b0956f:0x52b58eaa279497e3,160,https://www.google.com/maps/place/?q=place_id:ChIJb5WwN7A9rjsR45eUJ6qOtVI,gmaps_v2,jewelry_store,1687847039,1650099841.0,195.0
ChIJQ-bjmGAXrjsRpIysViTt1zc,CaratLane New BEL Road,13.030319213867188,77.57044219970703,0x3bae176098e3e643:0x37d7ed2456ac8ca4,782,https://www.google.com/maps/place/?q=place_id:ChIJQ-bjmGAXrjsRpIysViTt1zc,gmaps_v2,jewelry_store,1687847039,1626361089.0,1147.0
ChIJJaxSkhU9rjsRDvm-nxbBhaQ,Akshaya Gold Company - Sell gold in Bangalore,13.019737243652344,77.55805206298828,0x3bae3d159252ac25:0xa485c1169fbef90e,133,https://www.google.com/maps/place/?q=place_id:ChIJJaxSkhU9rjsRDvm-nxbBhaQ,gmaps_v2,jewelry_store,1687847039,1555664133.0,132.0
ChIJpSkUKCE9rjsROlFRrnPB0Rw,"Attica Gold Company - Gold Buyers in Vijayanagar, Bangalore",12.971931457519531,77.53813934326172,0x3bae3d21281429a5:0x1cd1c173ae51513a,8,https://www.google.com/maps/place/?q=place_id:ChIJpSkUKCE9rjsROlFRrnPB0Rw,gmaps_v2,jewelry_store,1687847039,1641400883.0,9.0
ChIJaa5AQcYXrjsRJJnnxoQP32s,Reliance SMART Bazaar,12.997100830078123,77.57374572753906,0x3bae17c64140ae69:0x6bdf0f84c6e79924,580,https://www.google.com/maps/place/?q=place_id:ChIJaa5AQcYXrjsRJJnnxoQP32s,gmaps_v2,supermarket,1699615207,1668240735.0,614.0
ChIJ8dW7xb89rjsRg2qAcLKOvfI,DMart Ready,13.032136917114258,77.55352783203125,0x3bae3dbfc5bbd5f1:0xf2bd8eb270806a83,173,https://www.google.com/maps/place/?q=place_id:ChIJ8dW7xb89rjsRg2qAcLKOvfI,gmaps_v2,supermarket,1687847039,1648466192.0,197.0
ChIJywRkvng9rjsRLKUMMGj09Ss,Mochi Shoes,13.01053237915039,77.55475616455078,0x3bae3d78be6404cb:0x2bf5f468300ca52c,185,https://www.google.com/maps/place/?q=place_id:ChIJywRkvng9rjsRLKUMMGj09Ss,gmaps_v2,shoe_store,1687847039,1553966980.0,200.0
ChIJ293Kh749rjsRBEF-8u_Xgsc,Liberty Lifestyle,12.9920654296875,77.5360107421875,0x3bae3dbe87cadddb:0xc782d7eff27e4104,1,https://www.google.com/maps/place/?q=place_id:ChIJ293Kh749rjsRBEF-8u_Xgsc,gmaps_v2,shoe_store,1687847039,1570799087.0,1.0
ChIJi-GM8o49rjsR5bmiQPCk1dU,Bata Store,12.979999542236328,77.55000305175781,0x3bae3d8ef28ce18b:0xd5d5a4f040a2b9e5,2,https://www.google.com/maps/place/?q=place_id:ChIJi-GM8o49rjsR5bmiQPCk1dU,gmaps_v2,shoe_store,1687847039,1631783912.0,3.0
ChIJd7OcOAevJzoRwNLx1SSD67I,Woodland,12.991722106933594,77.57113647460938,0x3a27af07389cb377:0xb2eb8324d5f1d2c0,286,https://www.google.com/maps/place/?q=place_id:ChIJd7OcOAevJzoRwNLx1SSD67I,gmaps_v2,shoe_store,1687847039,1559441802.0,331.0
ChIJsw5ap3g9rjsRXacAR5wW6cg,Crocs Store,13.011634826660156,77.55487823486328,0x3bae3d78a75a0eb3:0xc8e9169c4700a75d,417,https://www.google.com/maps/place/?q=place_id:ChIJsw5ap3g9rjsRXacAR5wW6cg,gmaps_v2,shoe_store,1687847039,1552892582.0,439.0
ChIJAw98QcA9rjsRPUU8h2JxzSw,Metro Shoes,12.979522705078123,77.54306030273438,0x3bae3dc0417c0f03:0x2ccd7162873c453d,61,https://www.google.com/maps/place/?q=place_id:ChIJAw98QcA9rjsRPUU8h2JxzSw,gmaps_v2,shoe_store,1687847039,1486310015.0,63.0
ChIJxZ5RRR0UrjsR2yPsO4y0QcQ,Bata,12.989118576049805,77.53789520263672,0x3bae141d45519ec5:0xc441b48c3bec23db,358,https://www.google.com/maps/place/?q=place_id:ChIJxZ5RRR0UrjsR2yPsO4y0QcQ,gmaps_v2,shoe_store,1687847039,1509638894.0,371.0
ChIJseHkl3g9rjsRUMH2oPbib44,Bata,12.986403465270996,77.55420684814453,0x3bae3d7897e4e1b1:0x8e6fe2f6a0f6c150,724,https://www.google.com/maps/place/?q=place_id:ChIJseHkl3g9rjsRUMH2oPbib44,gmaps_v2,shoe_store,1687847039,1560174634.0,1185.0
ChIJEVV8UbU9rjsRyZuJC0Ra-Dg,Reliance smart point,12.987449645996094,77.53863525390625,0x3bae3db5517c5511:0x38f85a440b899bc9,150,https://www.google.com/maps/place/?q=place_id:ChIJEVV8UbU9rjsRyZuJC0Ra-Dg,gmaps_v2,shoe_store,1687847039,1617263842.0,169.0
ChIJ0fhFLcw9rjsRAmiRy93JVmU,ASICS ORION MALL BANGALORE,13.011262893676758,77.55694580078125,0x3bae3dcc2d45f8d1:0x6556c9ddcb916802,72,https://www.google.com/maps/place/?q=place_id:ChIJ0fhFLcw9rjsRAmiRy93JVmU,gmaps_v2,shoe_store,1687847039,1615869141.0,83.0
ChIJM99LPm4XrjsRGjUA9rGCCdE,Bata Store,13.005885124206545,77.57108306884766,0x3bae176e3e4bdf33:0xd10982b1f600351a,0,https://www.google.com/maps/place/?q=place_id:ChIJM99LPm4XrjsRGjUA9rGCCdE,gmaps_v2,shoe_store,1687847039,1691569491.0,1.0
ChIJdRnFdyAXrjsRNR9SYoU1a0E,Clarks Shoes,12.980863571166992,77.56319427490234,0x3bae172077c51975:0x416b358562521f35,0,https://www.google.com/maps/place/?q=place_id:ChIJdRnFdyAXrjsRNR9SYoU1a0E,gmaps_v2,shoe_store,1687847039,,
ChIJa5aCAyMWrjsRM123XQvKnqk,Accessorize,12.99161434173584,77.57087707519531,0x3bae16230382966b:0xa99eca0b5db75d33,13,https://www.google.com/maps/place/?q=place_id:ChIJa5aCAyMWrjsRM123XQvKnqk,gmaps_v2,jewelry_store,1687847039,1444590361.0,13.0
ChIJTdfWTy4WrjsR-OhmHu1ut9k,M.P.Jewellers,12.99605655670166,77.57141876220703,0x3bae162e4fd6d74d:0xd9b76eed1e66e8f8,2,https://www.google.com/maps/place/?q=place_id:ChIJTdfWTy4WrjsR-OhmHu1ut9k,gmaps_v2,jewelry_store,1687847039,1560059279.0,2.0
ChIJk6t1Jo49rjsRUvMm_WkNfHY,Attica Gold Company - Gold Buyers In Yeshwanthpur Bangalore,13.02146816253662,77.55868530273438,0x3bae3d8e2675ab93:0x767c0d69fd26f352,127,https://www.google.com/maps/place/?q=place_id:ChIJk6t1Jo49rjsRUvMm_WkNfHY,gmaps_v2,jewelry_store,1687847039,1575875465.0,126.0
ChIJVebsyCEXrjsRp468TZERT4o,Malabar Gold and Diamonds - Malleshwaram - Bangalore,12.993208885192873,77.57160186767578,0x3bae1721c8ece655:0x8a4f11914dbc8ea7,5401,https://www.google.com/maps/place/?q=place_id:ChIJVebsyCEXrjsRp468TZERT4o,gmaps_v2,jewelry_store,1687847039,1647707097.0,6844.0
ChIJuzrplyE9rjsRiDgD9hMoAqo,Kushal,12.990140914916992,77.53785705566406,0x3bae3d2197e93abb:0xaa022813f6033888,0,https://www.google.com/maps/place/?q=place_id:ChIJuzrplyE9rjsRiDgD9hMoAqo,gmaps_v2,jewelry_store,1687847039,,
ChIJdTjHlYMXrjsRJ0NjsMqs2qE,Ashvik Gold Buyers Malleshwaram | Sell Gold for Spot Cash,12.997495651245115,77.57132720947266,0x3bae178395c73875:0xa1daaccab0634327,166,https://www.google.com/maps/place/?q=place_id:ChIJdTjHlYMXrjsRJ0NjsMqs2qE,gmaps_v2,jewelry_store,1687847039,,
ChIJh7isHmwXrjsRY6mTidPQ5sE,Attica Gold Company - Gold Buyers In Malleswaram Bangalore,13.001206398010254,77.57132720947266,0x3bae176c1eacb887:0xc1e6d0d38993a963,68,https://www.google.com/maps/place/?q=place_id:ChIJh7isHmwXrjsRY6mTidPQ5sE,gmaps_v2,jewelry_store,1687847039,1575877762.0,69.0
ChIJmXZAqCMWrjsRhSXKYCZgBg8,Sanjay Jewellers,12.991425514221191,77.5707778930664,0x3bae1623a8407699:0xf06602660ca2585,224,https://www.google.com/maps/place/?q=place_id:ChIJmXZAqCMWrjsRhSXKYCZgBg8,gmaps_v2,jewelry_store,1687847039,1572618785.0,241.0
ChIJl5L-iH0XrjsRb927TlLj1-U,"Reliance Jewels - Trends - Mantri Mall, Bangalore",12.991320610046388,77.57125091552734,0x3bae177d88fe9297:0xe5d7e3524ebbdd6f,7,https://www.google.com/maps/place/?q=place_id:ChIJl5L-iH0XrjsRb927TlLj1-U,gmaps_v2,jewelry_store,1687847039,1705240252.0,990.0
ChIJr4J5IFsXrjsRwanXPchOdSA,DeKulture Sadashiv store,13.004501342773438,77.58159637451172,0x3bae175b207982af:0x20754ec83dd7a9c1,85,https://www.google.com/maps/place/?q=place_id:ChIJr4J5IFsXrjsRwanXPchOdSA,gmaps_v2,jewelry_store,1695212099,1672847626.0,85.0
ChIJ____v74VrjsRJoriy-QyZaM,Prakash Jewellers,13.001080513000488,77.5504379272461,0x3bae15bebfffffff:0xa36532e4cbe28a26,334,https://www.google.com/maps/place/?q=place_id:ChIJ____v74VrjsRJoriy-QyZaM,gmaps_v2,jewelry_store,1687847039,1510205312.0,370.0
ChIJZXbzASMWrjsRIho-t77XfLE,Kushal's Fashion Jewellery,12.991666793823242,77.57070922851562,0x3bae162301f37665:0xb17cd7beb73e1a22,814,https://www.google.com/maps/place/?q=place_id:ChIJZXbzASMWrjsRIho-t77XfLE,gmaps_v2,jewelry_store,1687847039,1557054381.0,953.0
ChIJAQC80J09rjsR1g8KLz9oMTE,Abaran Timeless Jewellery Pvt Ltd,13.00955867767334,77.54869079589844,0x3bae3d9dd0bc0001:0x3131683f2f0a0fd6,1315,https://www.google.com/maps/place/?q=place_id:ChIJAQC80J09rjsR1g8KLz9oMTE,gmaps_v2,jewelry_store,1687847039,1492014079.0,1375.0
ChIJqZIqwUo9rjsRKeBCnMCCgGI,FLYING WHEEL,13.019146919250488,77.55741119384766,0x3bae3d4ac12a92a9:0x628082c09c42e029,33,https://www.google.com/maps/place/?q=place_id:ChIJqZIqwUo9rjsRKeBCnMCCgGI,gmaps_v2,shoe_store,1687847039,1589881414.0,31.0
ChIJDx18cGI9rjsR-Tq1sDh1rJ4,Campus Exclusive Store,12.997743606567385,77.5493392944336,0x3bae3d62707c1d0f:0x9eac7538b0b53af9,5,https://www.google.com/maps/place/?q=place_id:ChIJDx18cGI9rjsR-Tq1sDh1rJ4,gmaps_v2,shoe_store,1687847039,1701786668.0,24.0
ChIJRcaTEiUWrjsRplaog_0_q6c,Bata,13.003435134887695,77.57136535644531,0x3bae16251293c645:0xa7ab3ffd83a856a6,53,https://www.google.com/maps/place/?q=place_id:ChIJRcaTEiUWrjsRplaog_0_q6c,gmaps_v2,shoe_store,1687847039,1458057160.0,53.0
ChIJV_8TfZkXrjsRhxz8TQ9SsEo,Crocs,12.98104190826416,77.56340789794922,0x3bae17997d13ff57:0x4ab0520f4dfc1c87,12,https://www.google.com/maps/place/?q=place_id:ChIJV_8TfZkXrjsRhxz8TQ9SsEo,gmaps_v2,shoe_store,1687847039,1668334915.0,24.0
ChIJg1XF_rs9rjsRdsvU-ianO_0,Khadim's,13.03419303894043,77.55755615234375,0x3bae3dbbfec55583:0xfd3ba726fad4cb76,211,https://www.google.com/maps/place/?q=place_id:ChIJg1XF_rs9rjsRdsvU-ianO_0,gmaps_v2,shoe_store,1687847039,,
ChIJ-QzmeyI9rjsRUqEuhRt6SuM,Tan Shoes,13.036942481994627,77.52339935302734,0x3bae3d227be60cf9:0xe34a7a1b852ea152,79,https://www.google.com/maps/place/?q=place_id:ChIJ-QzmeyI9rjsRUqEuhRt6SuM,gmaps_v2,shoe_store,1687847039,1569756921.0,93.0
ChIJk_4V5IA9rjsRFLZ-C_Qo3Bo,HERO SPRINT Cycles Exclusive Store,12.983469009399414,77.55402374267578,0x3bae3d80e415fe93:0x1adc28f40b7eb614,8,https://www.google.com/maps/place/?q=place_id:ChIJk_4V5IA9rjsRFLZ-C_Qo3Bo,gmaps_v2,shoe_store,1687847039,1599460451.0,10.0
ChIJQULNhsEXrjsRy934KfxTI3U,Flying Wheel - Bicycle Store,12.994260787963867,77.57138061523438,0x3bae17c186cd4241:0x752353fc29f8ddcb,13,https://www.google.com/maps/place/?q=place_id:ChIJQULNhsEXrjsRy934KfxTI3U,gmaps_v2,shoe_store,1687847039,1556090304.0,11.0
ChIJ83UwnpA9rjsRH-ounP3srjU,Red tape,12.988252639770508,77.53739166259766,0x3bae3d909e3075f3:0x35aeecfd9c2eea1f,43,https://www.google.com/maps/place/?q=place_id:ChIJ83UwnpA9rjsRH-ounP3srjU,gmaps_v2,shoe_store,1687847039,1650556907.0,55.0
ChIJiY1scTEXrjsRMVMjIT1ipdU,Columbia Sportwear Lulu Global Mall,12.980809211730955,77.56331634521484,0x3bae1731716c8d89:0xd5a5623d21235331,65,https://www.google.com/maps/place/?q=place_id:ChIJiY1scTEXrjsRMVMjIT1ipdU,gmaps_v2,shoe_store,1687847039,1642148446.0,63.0
ChIJs90jvYIXrjsRPC-SlGBV104,Bata Store,12.999176025390623,77.579345703125,0x3bae1782bd23ddb3:0x4ed7556094922f3c,1,https://www.google.com/maps/place/?q=place_id:ChIJs90jvYIXrjsRPC-SlGBV104,gmaps_v2,shoe_store,1687847039,1685447933.0,1.0
ChIJDzGCKoI9rjsRYQ43GBKK2V4,Café Coffee Day,13.007917404174805,77.55623626708984,0x3bae3d822a82310f:0x5ed98a1218370e61,586,https://www.google.com/maps/place/?q=place_id:ChIJDzGCKoI9rjsRYQ43GBKK2V4,gmaps_v2,coffee_shop,1699615207,1467447647.0,595.0
ChIJs_9FoXg9rjsRuIIwZpQ1VJk,Aldo,13.010838508605955,77.55496215820312,0x3bae3d78a145ffb3:0x99543594663082b8,22,https://www.google.com/maps/place/?q=place_id:ChIJs_9FoXg9rjsRuIIwZpQ1VJk,gmaps_v2,shoe_store,1687847039,1502285950.0,25.0
ChIJJWrQm4Q9rjsRwF9CQ48oqIU,Liberty Exclusive Showroom,13.004297256469728,77.55182647705078,0x3bae3d849bd06a25:0x85a8288f43425fc0,7,https://www.google.com/maps/place/?q=place_id:ChIJJWrQm4Q9rjsRwF9CQ48oqIU,gmaps_v2,shoe_store,1687847039,1526280502.0,9.0
ChIJ45RhpDk9rjsRFmbvRskh_H0,Woodland,12.99416160583496,77.5391845703125,0x3bae3d39a46194e3:0x7dfc21c946ef6616,30,https://www.google.com/maps/place/?q=place_id:ChIJ45RhpDk9rjsRFmbvRskh_H0,gmaps_v2,shoe_store,1687847039,1645627447.0,36.0
ChIJPSTqpBoXrjsRw32v42d_xB8,Skechers,12.991419792175291,77.57124328613281,0x3bae171aa4ea243d:0x1fc47f67e3af7dc3,55,https://www.google.com/maps/place/?q=place_id:ChIJPSTqpBoXrjsRw32v42d_xB8,gmaps_v2,shoe_store,1687847039,1575353226.0,65.0
ChIJQQAAAAAAuTsRG2a2kqp5_W8,Liberty Exclusive Showroom,12.991729736328123,77.5379638671875,0x3bb9000000000041:0x6ffd79aa92b6661b,41,https://www.google.com/maps/place/?q=place_id:ChIJQQAAAAAAuTsRG2a2kqp5_W8,gmaps_v2,shoe_store,1687847039,1476469472.0,41.0
ChIJE8R9PncWrjsRN49i-jA0434,Boots,12.997547149658203,77.55055236816406,0x3bae16773e7dc413:0x7ee33430fa628f37,30,https://www.google.com/maps/place/?q=place_id:ChIJE8R9PncWrjsRN49i-jA0434,gmaps_v2,shoe_store,1687847039,1472212637.0,31.0
ChIJ1UhV0CM9rjsRzTIzOItBXTs,Paragon Exclusive Footwear Shop,12.985718727111816,77.55410766601562,0x3bae3d23d05548d5:0x3b5d418b383332cd,16,https://www.google.com/maps/place/?q=place_id:ChIJ1UhV0CM9rjsRzTIzOItBXTs,gmaps_v2,shoe_store,1687847039,1578379946.0,20.0
ChIJD5p_lu8ZrjsRbfksSmINU2s,Liberty Exclusive Showroom,13.008161544799805,77.54244995117188,0x3bae19ef967f9a0f:0x6b530d624a2cf96d,3,https://www.google.com/maps/place/?q=place_id:ChIJD5p_lu8ZrjsRbfksSmINU2s,gmaps_v2,shoe_store,1687847039,1552374394.0,3.0
ChIJdaZ08BQXrjsRrcj-RkldUdo,EXCLUSIVE PARAGON FOOTWEAR SHOP,13.000255584716797,77.57149505615234,0x3bae1714f074a675:0xda515d4946fec8ad,27,https://www.google.com/maps/place/?q=place_id:ChIJdaZ08BQXrjsRrcj-RkldUdo,gmaps_v2,shoe_store,1687847039,1660751476.0,33.0
ChIJOaz6l3g9rjsRl4R-4elSXBQ,Bata Store,13.01078987121582,77.55488586425781,0x3bae3d7897faac39:0x145c52e9e17e8497,446,https://www.google.com/maps/place/?q=place_id:ChIJOaz6l3g9rjsRl4R-4elSXBQ,gmaps_v2,shoe_store,1687847039,1522221888.0,456.0
ChIJUfslzWE9rjsRFwaSw6Mvtzw,Liberty Exclusive Showroom,12.987831115722656,77.55413818359375,0x3bae3d61cd25fb51:0x3cb72fa3c3920617,1,https://www.google.com/maps/place/?q=place_id:ChIJUfslzWE9rjsRFwaSw6Mvtzw,gmaps_v2,shoe_store,1687847039,1668567517.0,1.0
ChIJA7qsUfU9rjsRBNUzNRajkco,Fizzy Goblet Bengaluru,13.01085376739502,77.5548324584961,0x3bae3df551acba03:0xca91a3163533d504,27,https://www.google.com/maps/place/?q=place_id:ChIJA7qsUfU9rjsRBNUzNRajkco,gmaps_v2,shoe_store,1687847039,1694080681.0,58.0
ChIJ99E7WmA9rjsRjBM9V4jdqm8,Bata,13.033199310302734,77.5584487915039,0x3bae3d605a3bd1f7:0x6faadd88573d138c,349,https://www.google.com/maps/place/?q=place_id:ChIJ99E7WmA9rjsRjBM9V4jdqm8,gmaps_v2,shoe_store,1687847039,1500904326.0,354.0
ChIJ3c8uDNc9rjsRujIKDY1yRFo,Reliance Smart Point,12.978211402893066,77.54379272460938,0x3bae3dd70c2ecfdd:0x5a44728d0d0a32ba,153,https://www.google.com/maps/place/?q=place_id:ChIJ3c8uDNc9rjsRujIKDY1yRFo,gmaps_v2,shoe_store,1699615207,1607076757.0,155.0
ChIJa_yaWJE9rjsRC_kQb-On928,ICYCLE.in STUDIO,12.989764213562012,77.53925323486328,0x3bae3d91589afc6b:0x6ff7a7e36f10f90b,69,https://www.google.com/maps/place/?q=place_id:ChIJa_yaWJE9rjsRC_kQb-On928,gmaps_v2,shoe_store,1687847039,1563877893.0,68.0
ChIJzSliQpA9rjsREA7tJic1eGs,Reliance Smart Point,12.997344970703123,77.54849243164062,0x3bae3d90426229cd:0x6b78352726ed0e10,1513,https://www.google.com/maps/place/?q=place_id:ChIJzSliQpA9rjsREA7tJic1eGs,gmaps_v2,shoe_store,1700469324,1448562591.0,1517.0
ChIJCyAfqyMWrjsRtOsgwYHAe_c,Hush Puppies,12.99173355102539,77.57058715820312,0x3bae1623ab1f200b:0xf77bc081c120ebb4,276,https://www.google.com/maps/place/?q=place_id:ChIJCyAfqyMWrjsRtOsgwYHAe_c,gmaps_v2,shoe_store,1687847039,1524412855.0,285.0
ChIJ4T4mw9cXrjsRgtHkxBDDZvs,Liberty Lifestyle,13.020620346069336,77.5626449584961,0x3bae17d7c3263ee1:0xfb66c310c4e4d182,0,https://www.google.com/maps/place/?q=place_id:ChIJ4T4mw9cXrjsRgtHkxBDDZvs,gmaps_v2,shoe_store,1687847039,,
ChIJPZcgASMWrjsRboTn177SWWA,NIKE,12.991559028625488,77.57035827636719,0x3bae16230120973d:0x6059d2bed7e7846e,4145,https://www.google.com/maps/place/?q=place_id:ChIJPZcgASMWrjsRboTn177SWWA,gmaps_v2,shoe_store,1687847039,1319974951.0,4175.0
ChIJJYEGXIo9rjsRPSPVQ3lt_FM,Exclusive Dealer,12.993380546569824,77.55325317382812,0x3bae3d8a5c068125:0x53fc6d7943d5233d,0,https://www.google.com/maps/place/?q=place_id:ChIJJYEGXIo9rjsRPSPVQ3lt_FM,gmaps_v2,home_decor,1695212099,,
ChIJsasaOlQ9rjsR3wBhYMjMdLM,Sofas & More by Stanley - Yeswanthpur,13.021088600158691,77.55192565917969,0x3bae3d543a1aabb1:0xb374ccc8606100df,163,https://www.google.com/maps/place/?q=place_id:ChIJsasaOlQ9rjsR3wBhYMjMdLM,gmaps_v2,home_decor,1695212099,,
ChIJv4TlsJ89rjsRUIHsrZ-RSsA,Kurlon Retail limited,12.990297317504885,77.53820037841797,0x3bae3d9fb0e584bf:0xc04a919fadec8150,6,https://www.google.com/maps/place/?q=place_id:ChIJv4TlsJ89rjsRUIHsrZ-RSsA,gmaps_v2,home_decor,1695212099,1548412804.0,6.0
