id,name,Unnamed: 2,active,top_category,category,sub_categories,type,brand_name,brand_id,source,number_of_votes,address,image_url,place_url,verified,lat,lng
ChIJEY8OISoWrjsRmULQuku8iz0,"MES College of Arts, Commerce and Science",,True,education,college,['College'],N_A,N_A,N_A,gmaps_v2,1310,"MES College of Arts, Commerce and Science, 15th cross, prof, MPL Sastry Road, Malleshwaram, Bengaluru, Karnataka 560003",https://lh5.googleusercontent.com/p/AF1QipOixmbyN9ztlbLS1OahihfhYC_DEOOhZfTRDoyT=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJEY8OISoWrjsRmULQuku8iz0,True,13.005599975585938,77.56358337402344
ChIJPWRB_ds9rjsRgP0KecIlq1c,Padmashree Diagnostics,,True,medical,college,['Diagnostic center'],N_A,Padmashree Group of Institutions,padmashree,gmaps_v2,1172,"Padmashree Diagnostics, 97, 17th cross, M C Layout, Near Hosahalli metro station, Vijayanagar, Bengaluru, Karnataka 560040",https://lh5.googleusercontent.com/p/AF1QipNsb_MylLlZSExAqem2oPHBx4pdZgsUsAdWFIjz=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJPWRB_ds9rjsRgP0KecIlq1c,True,12.974428176879885,77.54351043701172
ChIJE8R9PncWrjsRCKUiwI9MdCg,Department Of Pre-University Education,,True,education,college,['Education Councils & Boards Office'],N_A,N_A,N_A,gmaps_v2,1083,"Department Of Pre-University Education, 18th Cross Road,18th Cross Road, Sampige Rd, Malleshwaram, Bengaluru, Karnataka 560012",https://lh5.googleusercontent.com/p/AF1QipOIcDYWFf829Fe1quuDja0jsDZxb1lg3J8dvAiq=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJE8R9PncWrjsRCKUiwI9MdCg,True,13.008490562438965,77.57115173339844
ChIJg7wnXl49rjsRbkMhfyQjD78,Sri Sai Correspondence College,,True,education,college,"['University' 'Educational institution' 'Private College'
 'Studying center' 'Teacher college' 'Education center']",N_A,N_A,N_A,gmaps_v2,1011,"Sri Sai Correspondence College, No.28/1 Ground Floor, 560, MS Ramaiah Rd, Gokula 1st Stage, Mathikere, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipOyGZdbMMmoox-zaTsKFXIgfgyApgvPgRKBa-24=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJg7wnXl49rjsRbkMhfyQjD78,True,13.0293607711792,77.56094360351562
ChIJhS7KWS4WrjsRRVQLYNl7Nfs,"Geetanjali Institute - Distance Education Institute in Bangalore, Admission for B.ed, B.ed course colleges, BBA, BCA, MCA",,True,education,college,"['University' 'Career guidance service' 'Consultant'
 'Department of education' 'Education center' 'Educational consultant'
 'Educational institution' 'Teacher college' 'Distance Learning Center']",N_A,N_A,N_A,gmaps_v2,948,"Geetanjali Institute - Distance Education Institute in Bangalore, Admission for B.ed, B.ed course colleges, BBA, BCA, MCA, #77, 3rd Floor, 13th Cross, Sampige Rd, Malleshwaram, Bengaluru, Karnataka 560003",https://lh5.googleusercontent.com/p/AF1QipPcEIUXh-ENfyn9kRKD0YuG6TLG6eHMkclr_OaG=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJhS7KWS4WrjsRRVQLYNl7Nfs,True,13.003548622131348,77.57075500488281
ChIJowuV8e89rjsR-qgDspqlfEY,ASC PU College | Committed to Excellence,,True,education,college,['Junior college'],N_A,N_A,N_A,gmaps_v2,819,"ASC PU College | Committed to Excellence, A-3, Near Vijayanagar Tollgate, 1st Main Road, 6th Block, Rajaji Nagar Industrial Town, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipMhILKslpererL1UwmcT2vfUxna86kF3Vsb0xD7=w138-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJowuV8e89rjsR-qgDspqlfEY,True,12.97667407989502,77.54940795898438
ChIJbVUEEN8XrjsRT57nALvapLM,MS Ramaiah College of Arts Science & Commerce,,True,education,college,['College' 'Art school'],N_A,N_A,N_A,gmaps_v2,657,"MS Ramaiah College of Arts Science & Commerce, Ramaiah Institute Of Technology Ms Ramaiah College Of Arts Science & Commerce, 7th Main Rd, MSRIT, M S R Nagar, Mathikere, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipN5Ri91VzhhQ1LxWkfCWu5upviaZ2WmZTsBVK9s=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJbVUEEN8XrjsRT57nALvapLM,True,13.031804084777832,77.56612396240234
ChIJi_tYZrw9rjsR4U6QYpNnPxs,Gurbani Institute for Financial Engineers (GIFFE - CA FINAL SFM CLASSES),,True,education,college,['Coaching Center'],N_A,N_A,N_A,gmaps_v2,592,"Gurbani Institute for Financial Engineers (GIFFE - CA FINAL SFM CLASSES), Bangalore Law College ,2nd Floor, 19/74, 1st cross , shaktiganapthi nagar, Kamalanagar Main road, Basaveshwarnagar, Bengaluru, Karnataka 560079",https://lh5.googleusercontent.com/p/AF1QipNodTkcvnpiMJlKStou8Q_7LDpyOpPYkhJELrvt=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJi_tYZrw9rjsR4U6QYpNnPxs,True,12.994690895080566,77.53434753417969
ChIJAQAAAPM9rjsR6f2FDWyLJNk,Vivekananda College of Pharmacy (VCP-JES),,True,education,college,['College'],N_A,N_A,N_A,gmaps_v2,571,"Vivekananda College of Pharmacy (VCP-JES), II Stage, Dr Rajkumar Rd, Rajajinagar, Bengaluru, Karnataka 560055",https://lh5.googleusercontent.com/p/AF1QipOivn-LuuvJEC7Ba03CfQf8LNngntEVj8w_wGb4=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAPM9rjsR6f2FDWyLJNk,True,13.008925437927246,77.55461120605469
ChIJS5D42iQWrjsRzqo87VocrZw,Vidya Mandira Pre University College,,True,education,college,['College' 'Association or organization'],N_A,N_A,N_A,gmaps_v2,534,"Vidya Mandira Pre University College, 11th cross, 28-1, W Park Rd, Malleshwaram, Bengaluru, Karnataka 560003",https://lh5.googleusercontent.com/p/AF1QipPUBp4MjKrtVm74veDGZYcNTXnev_UcGVZabOGB=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJS5D42iQWrjsRzqo87VocrZw,True,13.002208709716797,77.57025909423828
ChIJuYXpnNsXrjsRTf9AB7krGsI,Centenary Visitors House IISc,,True,education,college,['Guest house'],N_A,Indian Institute of Science,iisc,gmaps_v2,500,"2HGC+V5G Centenary Visitors House IISc, IISC Bangalore, Gulmohar Marg Beside Ramaih Hospital, Devasandra Layout, Mathikere, Bengaluru, Karnataka 560012",https://lh5.googleusercontent.com/p/AF1QipMt5Z9rhh5DaTYkMMx4rWk3eFVksYIgQfvT44wv=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJuYXpnNsXrjsRTf9AB7krGsI,True,13.027176856994627,77.57046508789062
ChIJA1AtJXY9rjsRWnj_69ovPnw,Little Lillys Education Society,,True,education,school,['Private educational institution'],pre_school,littlelillyseducationsociety,littlelillyseducationsociety,gmaps_v2,475,"Little Lillys Education Society, 201, 2nd Main Rd, Mahalakshmipuram Layout, Mahalakshmi Layout, Bengaluru, Karnataka 560086",https://lh5.googleusercontent.com/p/AF1QipMS-SiYRU4n0cPbu2EDnOWwsZZZ1htAF-tKw3du=w137-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJA1AtJXY9rjsRWnj_69ovPnw,True,13.009493827819824,77.54837799072266
ChIJm92jGhA9rjsRtlWyFQyqkK0,Surana College Peenya Campus,,True,education,college,['Educational institution' 'College' 'Education center' 'Private College'],N_A,N_A,N_A,gmaps_v2,469,"Surana College Peenya Campus, No.167, 5th Main Rd, behind FTI, near ESI Hospital, Industrial Suburb 2nd Stage, Yesvanpur Surburb, Peenya, Bengaluru, Karnataka 560022",https://lh5.googleusercontent.com/p/AF1QipP6W1NIDWqP3EiOI2VqSpggD48Ge-F3Y2jQ_SI=w360-h131-k-no,https://www.google.com/maps/place/?q=place_id:ChIJm92jGhA9rjsRtlWyFQyqkK0,True,13.02118682861328,77.52833557128906
ChIJw-FLcvQ9rjsRFGMM6JqHiQg,MEI Polytechnic - ಎಂ ಈ ಐ ಪಾಲಿಟೆಕ್ನಿಕ್,,True,education,college,['Polytechnic College'],N_A,N_A,N_A,gmaps_v2,443,"MEI Polytechnic - ಎಂ ಈ ಐ ಪಾಲಿಟೆಕ್ನಿಕ್, 4th Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipNESZSuBmtODeE1Mo37TyfTbpxQW516eEachsAs=w138-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJw-FLcvQ9rjsRFGMM6JqHiQg,True,12.984395027160645,77.55687713623047
ChIJK46sadwXrjsRRNP0X4-KFJo,Ramaiah Institute of Management (MSRIM),,True,education,college,['Management school'],N_A,N_A,N_A,gmaps_v2,431,"Ramaiah Institute of Management (MSRIM), Gate No.8, General Sciences Building, C Block, M.S.R.I.T. POST, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipMnHZUlVqfF35PH1JPMJqedg1tD6rE8XBNh72vF=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJK46sadwXrjsRRNP0X4-KFJo,True,13.031901359558104,77.56666564941406
ChIJAZQBviQWrjsRYLFdfHoNFwI,CADD Centre,,True,education,college,"['Software Training Institute' 'Architecture school' 'Civil engineer'
 'Coaching Center' 'Design institute' 'Electrical engineer'
 'Interior designer' 'Landscape designer' 'Mechanical engineer'
 'Training centre']",N_A,N_A,N_A,gmaps_v2,414,"CADD Centre, #12, 2nd floor, 3rd Cross, Sampige Rd, next to Hotel Hallimane, Malleshwaram, Bengaluru, Karnataka 560003",https://lh5.googleusercontent.com/p/AF1QipOis2tB2YyRLcV5sfh3pwHtgeJH23ONz198r9AS=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJAZQBviQWrjsRYLFdfHoNFwI,True,12.99543571472168,77.57197570800781
ChIJMzloz789rjsRNO5grdjhnLo,GMS Aviation Training Institute Bangalore (No 1 Airhostess Airport Airlines Training),,True,education,college,"['Aviation training institute' 'Airport' 'Aviation consultant'
 'BPO Placement Agency' 'Computer support and services'
 'Educational institution' 'Hospitality and tourism school'
 'Training school' 'Unemployment office']",N_A,N_A,N_A,gmaps_v2,402,"GMS Aviation Training Institute Bangalore (No 1 Airhostess Airport Airlines Training), No.16, 2nd floor, Magadi Main Rd, beside Prasanna Theatre, Rajajinagar, Bengaluru, Karnataka 560023",https://lh5.googleusercontent.com/p/AF1QipOtXcour4HHHEv2s4f1S5QqORJ9yKYWuBjOycu9=w156-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJMzloz789rjsRNO5grdjhnLo,True,12.97450351715088,77.5521011352539
ChIJBcGBsJ09rjsR9drAb8X7vKI,"Deeksha, Mahalakshmipuram, Bengaluru",,True,education,college,['Junior college'],N_A,Deeksha Learning,deekshalearning,gmaps_v2,370,"Deeksha, Mahalakshmipuram, Bengaluru, Karnataka Maratha Welfare Association, KMWA Vidya Niketan Composite PU College, CA 5B, 4th Main, 12th Cross, West Of Chord Road – II Stage, 12th B Cross Rd, Nagapura, Bengaluru, Karnataka 560086",https://lh5.googleusercontent.com/p/AF1QipPhixHFo1iYQbdENuFF_xyYvoJN3RhG6RtuBsqG=w138-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJBcGBsJ09rjsR9drAb8X7vKI,True,13.002941131591797,77.54496002197266
ChIJqUIq7xAWrjsRMvun1a7rsjo,Sri Jagadguru Renukacharya College of Science Arts And Commerce,,True,education,college,['College'],N_A,N_A,N_A,gmaps_v2,351,"Sri Jagadguru Renukacharya College of Science Arts And Commerce, Ananda Rao Circle, Loop Rd, opposite KEB, Racecourse, Gandhi Nagar, Bengaluru, Karnataka 560009",https://lh5.googleusercontent.com/p/AF1QipNo6M2TA49C4cS-jqzC0Awlzpc1EOji24PUHn0v=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJqUIq7xAWrjsRMvun1a7rsjo,True,12.981571197509766,77.57582092285156
ChIJoz5CRuAXrjsRVnOLQRVdzL0,Ramaiah Institute Of Business Studies,,True,education,college,['College'],N_A,N_A,N_A,gmaps_v2,343,"Ramaiah Institute Of Business Studies, 11, MSR Nagar Rd Ext, M S R Nagar, R.M.V. 2nd Stage, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipNmu20G0NattzoxzCZXftddrk9C3-vXa2H0UwbB=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJoz5CRuAXrjsRVnOLQRVdzL0,True,13.035693168640137,77.56358337402344
ChIJcRQ8PipwBRERHPu4sLiLsNA,The Institute of Company Secretaries of India (ICSI),,True,education,college,['Educational institution' 'Coaching Center'],N_A,ICSI,icsi,gmaps_v2,342,"The Institute of Company Secretaries of India (ICSI), No. 5, 1st Main Road, Near State Bank of India, KSSIDC Industrial Estate, Chord Rd, 6th Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipNdH1coy0P3shZelMmgZTcudslV8fj6NHBXpfG6=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJcRQ8PipwBRERHPu4sLiLsNA,True,12.978815078735352,77.5494613647461
ChIJeaZLcvE9rjsR1D1sbP3Q0us,"RPA First Grade College, Rajajinagar",,True,education,college,['College'],N_A,N_A,N_A,gmaps_v2,338,"XHJ3+G6R RPA First Grade College, Rajajinagar, 70th Cross Rd, 5th Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipO1iCWYm922RcuTGhGaFm4WYaBeB45SFns1ivwK=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJeaZLcvE9rjsR1D1sbP3Q0us,True,12.98136043548584,77.55301666259766
ChIJ82GIKfI9rjsRbiShUz6ZyaY,venkat international public school,,True,education,school,['CBSE School' 'School'],N_A,vips,vips,gmaps_v2,333,"venkat international public school, 19 A, K.B. Temple Street, 6th Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipPwvUspbKl_GHTWB3ECsM_uJItKzf6q7Q4kGQY-=w360-h270-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ82GIKfI9rjsRbiShUz6ZyaY,True,12.98078155517578,77.56066131591797
ChIJn51lyM0XrjsRLgNsVmcpD9I,Kendriya Vidyalaya Hebbal,,True,education,school,['CBSE School'],N_A,Kendriya Vidyalaya,kvs,gmaps_v2,333,"Kendriya Vidyalaya Hebbal, Sadashiva Nagar, Ashwath Nagar, Armane Nagar, Bengaluru, Karnataka 560080",https://lh5.googleusercontent.com/p/AF1QipNiEaIrlH-k0rMuy_QFXhPvcTJlHUKGhIwOaXCo=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJn51lyM0XrjsRLgNsVmcpD9I,True,13.015846252441406,77.57579803466797
ChIJwTZ6kSwWrjsRm631I9zFvNs,Kendriya Vidyalaya Malleshwara,,True,education,school,['CBSE School'],N_A,Kendriya Vidyalaya,kvs,gmaps_v2,331,"Kendriya Vidyalaya Malleshwara, Kendriya Vidyalaya Malleswaram, 18th Cross Rd, Malleshwaram, Bengaluru, Karnataka 560055",https://lh5.googleusercontent.com/p/AF1QipN_r9KBbdSmIu8wqX8gOvbiEa722kREf7Kb4tDV=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJwTZ6kSwWrjsRm631I9zFvNs,True,13.0092191696167,77.56877136230469
ChIJQ21NhMsXrjsRwdCb0LwO8G0,Air Force School Hebbal,,True,education,school,['School'],N_A,N_A,N_A,gmaps_v2,323,"2H7H+WQV Air Force School Hebbal, JC Nagar Post, Hebbal, Bengaluru, Karnataka 560006",https://lh5.googleusercontent.com/p/AF1QipMR5LigRyzsCMlGg5ecb6_X9wAFtfoGowsIKRw=w360-h242-k-no,https://www.google.com/maps/place/?q=place_id:ChIJQ21NhMsXrjsRwdCb0LwO8G0,True,13.014864921569824,77.57942962646484
ChIJQYn3S2A9rjsR3GFII1-jreQ,CADD CENTRE,,True,education,college,"['Software Training Institute' 'Architecture school' 'Civil engineer'
 'Electrical engineer' 'Interior designer' 'Mechanical engineer']",N_A,N_A,N_A,gmaps_v2,309,"CADD CENTRE, No.25/4, M S Ramaiah, 1st A Main Rd, above Domino's Pizza, Mathikere Extension, Mathikere, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipNe8vW8yAP7-0z8vh_TguRa47_8ZxIheh8xUC9J=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJQYn3S2A9rjsR3GFII1-jreQ,True,13.030719757080078,77.56034851074219
ChIJGXsc66ETrjsRTRzH42bjsPo,MBBS ABROAD @ MEDICON OVERSEAS,,True,education,college,['Educational consultant' 'Medical school'],N_A,N_A,N_A,gmaps_v2,277,"MBBS ABROAD @ MEDICON OVERSEAS, Akshay Complex,Ground floor, Opposite Navarang Theatre, Dr Rajkumar Rd, beside BSNL Office, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipOg2VeVWcK1JyaixXbZ3ZuHppIAYxMP0vlyMUPs=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJGXsc66ETrjsRTRzH42bjsPo,True,12.997976303100586,77.55333709716797
ChIJAYvtMY09rjsR8NaHW8itWPU,RES SCHOOL,,True,education,school,['School'],pre_school,N_A,N_A,gmaps_v2,275,"RES SCHOOL, 3rd क्रॉस मार्ग, Prakash Nagar, Rajajinagar, Bengaluru, Karnataka 560021",https://lh5.googleusercontent.com/p/AF1QipM6JOQJnXFWDV91AC6cXqDDHrxKe6dicifXxGu8=w137-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJAYvtMY09rjsR8NaHW8itWPU,True,12.994797706604004,77.5574951171875
ChIJmTjBCBE9rjsR6zDWQr4S-jo,"NATIONAL SKILL TRAINING INSTITUTE, (Erstwhile Foremen Training Institute)",,True,education,college,['Training centre'],N_A,N_A,N_A,gmaps_v2,268,"NATIONAL SKILL TRAINING INSTITUTE, (Erstwhile Foremen Training Institute), Outer Ring Rd, Raja Industrial Estate, Yeswanthpur, Bengaluru, Karnataka 560022",https://lh5.googleusercontent.com/p/AF1QipNbfnDE9AMJddLWwLUJkhOE8-w4sIMpR4fPqkxe=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJmTjBCBE9rjsR6zDWQr4S-jo,True,13.024914741516112,77.53349304199219
ChIJ4ef0TCwWrjsR8f5b0sVTOlk,World Music Conservatory- WMC,,True,education,school,['Music school' 'Art school' 'Music conservatory'],music_school,N_A,N_A,gmaps_v2,267,"World Music Conservatory- WMC, #42/4, East Park Road, Between 17th &, 18th Cross Rd, Malleshwaram, Bengaluru, Karnataka 560055",https://lh5.googleusercontent.com/p/AF1QipO_BpBviLYCFJKRW_UTcmcjXHICX4SyU2xva78=w138-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ4ef0TCwWrjsR8f5b0sVTOlk,True,13.007563591003418,77.57049560546875
ChIJ56G3bF49rjsRqI4K_5mbfj0,Delta Academy,,True,education,college,"['Coaching Center' 'Educational consultant' 'Educational institution'
 'Engineering school' 'Tutoring service']",N_A,N_A,N_A,gmaps_v2,264,"Delta Academy, # 438/D 2nd Floor HMT Main Road Next to Canara Bank / Above Boots showroom, Mathikere, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipOw8KgNzXlS_EHROG2OeZ0JzeMeK_BamQbZAZ-_=w138-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ56G3bF49rjsRqI4K_5mbfj0,True,13.034035682678224,77.55766296386719
ChIJZypkqic9rjsRYjrofGCyYY0,Jalahalli Cross,,True,education,college,['Bus stop'],N_A,N_A,N_A,gmaps_v2,263,"Jalahalli Cross, SM Rd, Prashanth Nagar, Peenya, Bengaluru, Karnataka 560058",https://lh5.googleusercontent.com/p/AF1QipMy172nX7jqytQkxxmKWh_dAsi2FTyCsqEBOKo=w189-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJZypkqic9rjsRYjrofGCyYY0,True,13.040120124816896,77.51790618896484
ChIJq2V6mvo9rjsR68mNgC4brek,SPARK CORRESPONDENCE INSTITUTE RAJAJINAGAR,,True,education,college,['Distance Learning Center'],N_A,N_A,N_A,gmaps_v2,261,"SPARK CORRESPONDENCE INSTITUTE RAJAJINAGAR, 379, Dr Rajkumar Rd, opp. Mayura Hotel, Police Quarters, Rajajinagar, Bengaluru, Karnataka 560023",https://lh5.googleusercontent.com/p/AF1QipMMDTyn1f5BihFNV51SyNOSos4--zl8pRxu3c8y=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJq2V6mvo9rjsR68mNgC4brek,True,12.975417137145996,77.55224609375
ChIJq5PGQsA9rjsRRId7jZtk_Zg,Vidya Vardhaka Sangha First Grade and Sardar Patel PU College,,True,education,college,['College'],N_A,N_A,N_A,gmaps_v2,259,"XGPV+V32 Vidya Vardhaka Sangha First Grade and Sardar Patel PU College, Mangaladhama, 3rd Cross Rd, Block 2, 3rd Stage, Basaveshwar Nagar, Bengaluru, Karnataka 560079",https://lh5.googleusercontent.com/p/AF1QipOXTOPZYPVYmX0PI8BK2R69sedDBorR_oSKJmHa=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJq5PGQsA9rjsRRId7jZtk_Zg,True,12.987147331237791,77.54264068603516
ChIJydhRtDI9rjsRmy4llwXj1OE,Indian Institute of Fashion Technology,,True,education,college,['Fashion design school' 'College' 'Educational institution'],N_A,iiftbangalore,iiftbangalore,gmaps_v2,250,"Indian Institute of Fashion Technology, 38, Agrahara Dasarahalli, Rajajinagar, Bengaluru, Karnataka 560079",https://lh5.googleusercontent.com/p/AF1QipPKgutGzUZJ2xd8tSo21aa6lxG_DxKY5W1qj9uM=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJydhRtDI9rjsRmy4llwXj1OE,True,12.978715896606444,77.54298400878906
ChIJZfygGt8XrjsRzbhwG4ikUjY,Ramaiah College Of Hotel Management,,True,education,college,['University'],N_A,N_A,N_A,gmaps_v2,222,"Ramaiah College Of Hotel Management, M.S.Ramaiah Nagar, MSRIT Post, New BEL Rd, Devasandra Layout, Bengaluru, Karnataka 560054",https://lh5.googleusercontent.com/p/AF1QipMvLVE7DhEcvDAERbxGY49_fnzCXE8odmp7eAK7=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJZfygGt8XrjsRzbhwG4ikUjY,True,13.028239250183104,77.56773376464844
ChIJOeq_CcI9rjsR_PPiuO5B79s,Sarvodaya College Of Nursing And Hospital,,True,education,college,['Nursing school'],N_A,sarvodayaedu,sarvodayaedu,gmaps_v2,215,"Sarvodaya College Of Nursing And Hospital, 11/2, Magadi Main Rd, Agrahara Dasarahalli, Rajajinagar, Bengaluru, Karnataka 560079",https://lh5.googleusercontent.com/p/AF1QipP-ndERbchMznEDxH_nkCG-PEOSO4DYe4TnYmls=w80-h106-k-no,https://www.google.com/maps/place/?q=place_id:ChIJOeq_CcI9rjsR_PPiuO5B79s,True,12.980246543884276,77.53897094726562
ChIJwfAHPikWrjsRLvl-8_uc2nk,Government Girls Pre University College,,True,education,college,['Government College'],N_A,N_A,N_A,gmaps_v2,213,"Government Girls Pre University College, 13th Cross, Malleswaram,, Bengaluru, Karnataka 560003",https://lh5.googleusercontent.com/p/AF1QipMwFde8mcAoxriOkBP95ch7CuVsh8axvtE6_9be=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJwfAHPikWrjsRLvl-8_uc2nk,True,13.003612518310549,77.56800842285156
ChIJj3DXAi0WrjsRobTatZPmT3U,National Institute of Open Schooling,,True,education,college,['Education Councils & Boards Office'],N_A,N_A,N_A,gmaps_v2,207,"National Institute of Open Schooling, 3rd Floor,PUE Bhawan,18th Cross, Sampige Rd, Malleshwaram, Bengaluru, Karnataka 560012",https://lh5.googleusercontent.com/p/AF1QipNZo9OCF6A27JJfCRf9J2LH-rdAqfBj9MZ4CvjY=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJj3DXAi0WrjsRobTatZPmT3U,True,13.009824752807615,77.57048797607422
ChIJpayEcD09rjsRhIhHkZXKjko,Government Pre-University College,,True,education,college,['Government College'],N_A,N_A,N_A,gmaps_v2,205,"Government Pre-University College, highways SRS, Bengaluru - Mangaluru Hwy, Yeshwanthpur Suburb II Stage, Yesvanpur Surburb, Peenya, Bengaluru, Karnataka 560058",https://lh5.googleusercontent.com/p/AF1QipMt-pdobpRRyxjlXVAw98mvPEytTWWpbPM65nir=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJpayEcD09rjsRhIhHkZXKjko,True,13.03257179260254,77.52948760986328
ChIJf2Ov_Q8VrjsRvYfutPWL0d4,Arena Animation Malleswaram,,True,education,college,['Animation Studio' 'Art school' 'College' 'Education center'],N_A,N_A,N_A,gmaps_v2,205,"Arena Animation Malleswaram, # 60 4th Main, B/W 7th and 8th Cross, Malleswaram, near Malleswaram Club, Bengaluru, Karnataka 560003",https://lh5.googleusercontent.com/p/AF1QipOdTbq7Hz1VkLrv-3_OkHe6-kaRTKme_esnidst=w92-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJf2Ov_Q8VrjsRvYfutPWL0d4,True,12.998749732971191,77.56829071044922
ChIJVRJRSxE9rjsRJA3fRTZ7aWc,Govt Industrial Training Institute Peenya,,True,education,college,['College'],N_A,N_A,N_A,gmaps_v2,204,"2GGJ+HR5 Govt Industrial Training Institute Peenya, Tumkur Rd, Near FTI, Goraguntepalya, Yeswanthpur, Bengaluru, Karnataka 560022",https://lh5.googleusercontent.com/p/AF1QipOjrOT-T_f8orU7kSmfYXB95T5RkaGEitGfjdsj=w163-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJVRJRSxE9rjsRJA3fRTZ7aWc,True,13.026376724243164,77.53211975097656
ChIJb2CoNqoWrjsR4lPA-S8eoBA,Niharika Institute of Computational Engineering Bangalore,,True,education,college,['Engineering consultant' 'Education center'],N_A,N_A,N_A,gmaps_v2,202,"Niharika Institute of Computational Engineering Bangalore, JC Plaza, No.716 (Old, No.35, 42nd Cross Rd, Rajajinagar 3rd Block, Rajajinagar, Bengaluru, Karnataka 560010",https://lh5.googleusercontent.com/p/AF1QipMKfXY_FwicNK1HDTSt_bKxekICLGncsWhp4pE9=w138-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJb2CoNqoWrjsR4lPA-S8eoBA,True,12.989595413208008,77.55465698242188
ChIJuS8VNpg9rjsRVTX_2RagLwM,Hamsalekha Desi College Of Performing Arts & Research,,True,education,college,['Private College'],N_A,N_A,N_A,gmaps_v2,198,"Hamsalekha Desi College Of Performing Arts & Research, 10th C Cross, 1092/93, 11th Main Rd, Stage 2, Mahalakshmipuram, Bengaluru, Karnataka 560086",https://lh5.googleusercontent.com/p/AF1QipOlWN8Ct3sHx_qFDXWyJU-d8qpvemqcyGcZkSzc=w122-h92-k-no,https://www.google.com/maps/place/?q=place_id:ChIJuS8VNpg9rjsRVTX_2RagLwM,True,12.999947547912598,77.54212951660156
