id,name,lat,lng,cid,brand_id,brand_name,number_of_votes,rating,place_url,source,category,top_category,type,created_at,number_of_reviews,date,url,reviews_per_day
ChIJ2SNc40oZrjsRW1uTj1izeig,Abj house,13.068361282348633,77.63818359375,0x3bae194ae35c23d9:0x287ab3588f935b5b,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ2SNc40oZrjsRW1uTj1izeig,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJcZyLM9MZrjsRutNVjkzCq8c,Kantha lakshmi store,13.07009983062744,77.60161590576172,0x3bae19d3338b9c71:0xc7abc24c8e55d3ba,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJcZyLM9MZrjsRutNVjkzCq8c,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJrVWM6p4XrjsRzgVfBegd4Ec,Shri Balaji Enterprises,13.03954792022705,77.60362243652344,0x3bae179eea8c55ad:0x47e01de8055f05ce,N_A,N_A,3,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJrVWM6p4XrjsRzgVfBegd4Ec,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJlW3p-EcXrjsR6bSAHKvkG40,Ab fabs and furniture's,13.042444229125977,77.62816619873047,0x3bae1747f8e96d95:0x8d1be4ab1c80b4e9,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJlW3p-EcXrjsR6bSAHKvkG40,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJg4ESwKwXrjsRmFJGdFNXukU,Govindpura cross,13.039939880371094,77.62410736083984,0x3bae17acc0128183:0x45ba575374465298,N_A,N_A,3,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJg4ESwKwXrjsRmFJGdFNXukU,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJvchJfVUZrjsRo7cvpx2ArdQ,"SUVAN ENTERPRISES, COSMO LED",13.064291954040527,77.62067413330078,0x3bae19557d49c8bd:0xd4ad801da72fb7a3,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJvchJfVUZrjsRo7cvpx2ArdQ,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJryUxdS8YrjsRlBSLP4tVg78,MM enterprises,13.066214561462402,77.59772491455078,0x3bae182f753125af:0xbf83558b3f8b1494,N_A,N_A,3,4.699999809265137,https://www.google.com/maps/place/?q=place_id:ChIJryUxdS8YrjsRlBSLP4tVg78,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJVb7rVvkXrjsR1W3nki7Tmd0,Car Shop,13.041177749633787,77.61705780029297,0x3bae17f956ebbe55:0xdd99d32e92e76dd5,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJVb7rVvkXrjsR1W3nki7Tmd0,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJLeGcGK4XrjsRdkblP4v21UQ,Mas Office Systems Pvt. Ltd,13.035103797912598,77.60961151123047,0x3bae17ae189ce12d:0x44d5f68b3fe54676,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJLeGcGK4XrjsRdkblP4v21UQ,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJu26LHiAYrjsR68KqNgsPXYw,R G Furnitures,13.058260917663574,77.58744812011719,0x3bae18201e8b6ebb:0x8c5d0f0b36aac2eb,N_A,N_A,3,2.0,https://www.google.com/maps/place/?q=place_id:ChIJu26LHiAYrjsR68KqNgsPXYw,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJ1cP6vQYZrjsR4fu8yYjaS9Q,HAFELE Elegant Furniture and Interiors,13.067989349365234,77.60594177246094,0x3bae1906bdfac3d5:0xd44bda88c9bcfbe1,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ1cP6vQYZrjsR4fu8yYjaS9Q,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJDRpB6TcXrjsR5cX25DUp46E,Urban Design Plus - Complete Home Solutions,13.060816764831545,77.58966827392578,0x3bae1737e9411a0d:0xa1e32935e4f6c5e5,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJDRpB6TcXrjsR5cX25DUp46E,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJ9Q2Ri2wXrjsRUDl9TOe56SE,Star Electrical,13.03893756866455,77.62372589111328,0x3bae176c8b910df5:0x21e9b9e74c7d3950,N_A,N_A,3,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJ9Q2Ri2wXrjsRUDl9TOe56SE,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJWWA2CisZrjsRaU0uTrtQoc8,J K PAINTS AND HARDWARE,13.0698881149292,77.62342834472656,0x3bae192b0a366059:0xcfa150bb4e2e4d69,N_A,N_A,3,4.0,https://www.google.com/maps/place/?q=place_id:ChIJWWA2CisZrjsRaU0uTrtQoc8,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJh_4oLiIYrjsRrmrUUDrvcmE,Sangethaa,13.063631057739258,77.58722686767578,0x3bae18222e28fe87:0x6172ef3a50d46aae,N_A,N_A,3,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJh_4oLiIYrjsRrmrUUDrvcmE,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJ65Tc35MZrjsRbb1sv-8dwSY,Faber Galleria,13.068297386169434,77.59489440917969,0x3bae1993dfdc94eb:0x26c11defbf6cbd6d,faberindia,Faber India,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ65Tc35MZrjsRbb1sv-8dwSY,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJl09m8PgXrjsR1S3C2tFT3-c,Shahi Home Appliances,13.051809310913086,77.63092803955078,0x3bae17f8f0664f97:0xe7df53d1dac22dd5,N_A,N_A,3,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJl09m8PgXrjsR1S3C2tFT3-c,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJFckWIhsXrjsRC74KIflH8fk,Smart Space Marketing,13.036498069763184,77.6234130859375,0x3bae171b2216c915:0xf9f147f9210abe0b,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJFckWIhsXrjsRC74KIflH8fk,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJwZxeBZgXrjsRwX-AjI-20fQ,DREAM n DESIGN _mausumi,13.04924201965332,77.599365234375,0x3bae1798055e9cc1:0xf4d1b68f8c807fc1,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJwZxeBZgXrjsRwX-AjI-20fQ,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJxfSoPAcXrjsRWxTgCUJijXI,SWI FURNITURE,13.043783187866213,77.62781524658203,0x3bae17073ca8f4c5:0x728d624209e0145b,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJxfSoPAcXrjsRWxTgCUJijXI,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJv9WAc4QZrjsRgp-wDbO-noQ,Aai Mathaji Hardware,13.068724632263184,77.62747192382812,0x3bae19847380d5bf:0x849ebeb30db09f82,N_A,N_A,3,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJv9WAc4QZrjsRgp-wDbO-noQ,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJCzs5vSUYrjsRlQIZQeeOrKM,Murthy Provisioning Store,13.065017700195312,77.59358215332031,0x3bae1825bd393b0b:0xa3ac8ee741190295,N_A,N_A,3,4.0,https://www.google.com/maps/place/?q=place_id:ChIJCzs5vSUYrjsRlQIZQeeOrKM,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJ1YWtOrQZrjsROupD6jX4oTg,Kaveri Hardware And Electrical,13.099217414855955,77.61712646484375,0x3bae19b43aad85d5:0x38a1f835ea43ea3a,N_A,N_A,3,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJ1YWtOrQZrjsROupD6jX4oTg,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJ0aje_o4XrjsRX4jVXLsAMJo,"CURIO Experience Studio, Hebbal",13.04928493499756,77.59317016601562,0x3bae178efedea8d1:0x9a3000bb5cd5885f,N_A,N_A,3,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJ0aje_o4XrjsRX4jVXLsAMJo,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJIwEEmDEYrjsR8fATZ-EqWEk,A.K Stores,13.07144546508789,77.6003189086914,0x3bae183198040123:0x49582ae16713f0f1,N_A,N_A,3,4.0,https://www.google.com/maps/place/?q=place_id:ChIJIwEEmDEYrjsR8fATZ-EqWEk,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJt9B9Qx4YrjsRvcJy7rZt_bA,CONFIDENT ENTERPRISES,13.058349609375,77.58509063720703,0x3bae181e437dd0b7:0xb0fd6db6ee72c2bd,N_A,N_A,3,3.299999952316284,https://www.google.com/maps/place/?q=place_id:ChIJt9B9Qx4YrjsRvcJy7rZt_bA,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJtR0Rt2UZrjsRC6UDe_HVoVs,ROYAL BIG BOSS SOFA,13.096151351928713,77.59769439697266,0x3bae1965b7111db5:0x5ba1d5f17b03a50b,N_A,N_A,3,2.299999952316284,https://www.google.com/maps/place/?q=place_id:ChIJtR0Rt2UZrjsRC6UDe_HVoVs,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJxTziNnUXrjsR5-lLADb0EuU,Sri Sri Rama Electricals & Electronics Skyworld DTH Sales And Services All DTH,13.03641414642334,77.6095962524414,0x3bae177536e23cc5:0xe512f436004be9e7,N_A,N_A,3,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJxTziNnUXrjsR5-lLADb0EuU,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJ07DZ3I4XrjsRewqfa90Zw10,FedeEx Warehouse,13.046065330505373,77.62763214111328,0x3bae178edcd9b0d3:0x5dc319dd6b9f0a7b,N_A,N_A,3,4.0,https://www.google.com/maps/place/?q=place_id:ChIJ07DZ3I4XrjsRewqfa90Zw10,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJIdHPWekXrjsReHaBPFwdVn4,Sri sai modular Furniture,13.042096138000488,77.60791015625,0x3bae17e959cfd121:0x7e561d5c3c817678,N_A,N_A,3,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJIdHPWekXrjsReHaBPFwdVn4,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJdZfcth8YrjsR3H0OsXRpEIw,Modern Furniture,13.058488845825195,77.5857162475586,0x3bae181fb6dc9775:0x8c106974b10e7ddc,N_A,N_A,3,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJdZfcth8YrjsR3H0OsXRpEIw,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJ1el7pdQZrjsRr7eBWDt12j0,Mint Projects,13.087910652160645,77.6034164428711,0x3bae19d4a57be9d5:0x3dda753b5881b7af,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ1el7pdQZrjsRr7eBWDt12j0,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJmTNfVukZrjsRVpVEffWMvng,Excitel Broadband,13.066104888916016,77.61898803710938,0x3bae19e9565f3399:0x78be8cf57d449556,excitel,Excitel,3,4.0,https://www.google.com/maps/place/?q=place_id:ChIJmTNfVukZrjsRVpVEffWMvng,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJC8BRMCAZrjsRms1SjJQarrU,KGN CAR SEAT COVER,13.101614952087402,77.59950256347656,0x3bae19203051c00b:0xb5ae1a948c52cd9a,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJC8BRMCAZrjsRms1SjJQarrU,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJAyOpgY0ZrjsR44LbWIfVPlM,Majisa Trading Company,13.067109107971191,77.6368637084961,0x3bae198d81a92303:0x533ed58758db82e3,N_A,N_A,3,4.0,https://www.google.com/maps/place/?q=place_id:ChIJAyOpgY0ZrjsR44LbWIfVPlM,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJSTHiV4cXrjsRtHVBIjIxCps,R N Electricals Point,13.050322532653809,77.63165283203125,0x3bae178757e23149:0x9b0a3132224175b4,N_A,N_A,3,4.699999809265137,https://www.google.com/maps/place/?q=place_id:ChIJSTHiV4cXrjsRtHVBIjIxCps,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJ1zxPbQcZrjsRTz96MvpM6LY,Solluru Pillappa Family Property,13.06211757659912,77.59375,0x3bae19076d4f3cd7:0xb6e84cfa327a3f4f,N_A,N_A,3,4.699999809265137,https://www.google.com/maps/place/?q=place_id:ChIJ1zxPbQcZrjsRTz96MvpM6LY,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJPa2U3wwXrjsRinyANXKi2sc,Sofa Repair A To Z Service,13.034707069396973,77.61626434326172,0x3bae170cdf94ad3d:0xc7daa27235807c8a,N_A,N_A,3,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJPa2U3wwXrjsRinyANXKi2sc,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJ3RQoHqAXrjsRy1JCn0aDayg,Sri Lakshmi Narasimha Traders,13.035585403442385,77.60652923583984,0x3bae17a01e2814dd:0x286b83469f4252cb,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ3RQoHqAXrjsRy1JCn0aDayg,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJ0VIUldAXrjsRLtXZ_zGevxQ,A SASTA BAZAR,13.03341293334961,77.61711883544922,0x3bae17d0951452d1:0x14bf9e31ffd9d52e,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ0VIUldAXrjsRLtXZ_zGevxQ,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJNZsPgW9-uTsRUHi1mG9-YJM,Venesco Corp,13.044787406921388,77.62200164794922,0x3bb97e6f810f9b35:0x93607e6f98b57850,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJNZsPgW9-uTsRUHi1mG9-YJM,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJc5s9SYMZrjsRn80l6ER3jPg,sumangali pooja store,13.065781593322754,77.60064697265625,0x3bae1983493d9b73:0xf88c7744e825cd9f,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJc5s9SYMZrjsRn80l6ER3jPg,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJIQSgKD0XrjsRzNfCjhpEnm0,MK Express,13.026284217834473,77.63329315185547,0x3bae173d28a00421:0x6d9e441a8ec2d7cc,N_A,N_A,3,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJIQSgKD0XrjsRzNfCjhpEnm0,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJHbndID0ZrjsRLkmoT-kjzDE,Faber kaff hindware Bosch hafele,13.062819480895996,77.59298706054688,0x3bae193d20ddb91d:0x31cc23e94fa8492e,N_A,N_A,3,4.699999809265137,https://www.google.com/maps/place/?q=place_id:ChIJHbndID0ZrjsRLkmoT-kjzDE,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJV9Oc-oMXrjsR3eM6fIyeXVE,Sri vishwakarma interiors,13.032620429992676,77.60863494873047,0x3bae1783fa9cd357:0x515d9e8c7c3ae3dd,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJV9Oc-oMXrjsR3eM6fIyeXVE,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJayiQh-gZrjsREWHBYGz_KRI,Mahesh Enterprises,13.07127857208252,77.63347625732422,0x3bae19e88790286b:0x1229ff6c60c16111,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJayiQh-gZrjsREWHBYGz_KRI,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJ15a2_w4XrjsRKLuHgYQFiZ8,Royale Enterprises Bengaluru,13.03690242767334,77.62429809570312,0x3bae170effb696d7:0x9f8905848187bb28,N_A,N_A,3,4.699999809265137,https://www.google.com/maps/place/?q=place_id:ChIJ15a2_w4XrjsRKLuHgYQFiZ8,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJAaKREPwZrjsRV4qOlTgAhIs,iDecor Design Studio,13.064918518066406,77.64710998535156,0x3bae19fc1091a201:0x8b840038958e8a57,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJAaKREPwZrjsRV4qOlTgAhIs,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJY3uxp-4XrjsRSUUvl35vuUg,"99 sale,Home appliances",13.03310203552246,77.61949157714844,0x3bae17eea7b17b63:0x48b96f7e972f4549,N_A,N_A,3,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJY3uxp-4XrjsRSUUvl35vuUg,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJd6GZ2f0XrjsRkPZTFuIFHBo,Pulley Type Cloth Drying Unique Hanger (Wash N Dry),13.035041809082031,77.62075805664062,0x3bae17fdd999a177:0x1a1c05e21653f690,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJd6GZ2f0XrjsRkPZTFuIFHBo,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJK4k5plcZrjsRShRlfXdDRlI,Yukhama tyre center,13.10002613067627,77.59908294677734,0x3bae1957a639892b:0x524643777d65144a,N_A,N_A,3,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJK4k5plcZrjsRShRlfXdDRlI,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJjTDwJWoZrjsRgl9R4CWwink,Sri Hanuman Glass Plywood And Hardware,13.069427490234377,77.60182189941406,0x3bae196a25f0308d:0x798ab025e0515f82,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJjTDwJWoZrjsRgl9R4CWwink,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJE6Z2ebgXrjsRmkEBv_pIQhw,High Kaliber interiors & furniture's,13.037992477416992,77.60870361328125,0x3bae17b87976a613:0x1c4248fabf01419a,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJE6Z2ebgXrjsRmkEBv_pIQhw,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJ5Wp_Np4XrjsRkb23AZQ9-1I,Altamash decor world,13.037178993225098,77.60514831542969,0x3bae179e367f6ae5:0x52fb3d9401b7bd91,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ5Wp_Np4XrjsRkb23AZQ9-1I,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJha96crMZrjsR_jnHFY_PG9c,"BOL | Dubbing Agency Studio, Subtitling Vendors , Voice-Over, Translation Studio Company in India",13.070804595947266,77.63359069824219,0x3bae19b3727aaf85:0xd71bcf8f15c739fe,bolmedia,bolmedia,3,3.0,https://www.google.com/maps/place/?q=place_id:ChIJha96crMZrjsR_jnHFY_PG9c,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJedw6ZlsZrjsRbZqMNz5q2Rs,Vaibhav Electricals,13.087702751159668,77.58915710449219,0x3bae195b663adc79:0x1bd96a3e378c9a6d,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJedw6ZlsZrjsRbZqMNz5q2Rs,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJvw6boH0ZrjsRc4EdmAI-PI4,Good Vibes studio,13.062373161315918,77.590087890625,0x3bae197da09b0ebf:0x8e3c3e02981d8173,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJvw6boH0ZrjsRc4EdmAI-PI4,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJL-xkA1gZrjsRIeSArDZYn54,Care 4 comforts,13.059412002563477,77.6242904663086,0x3bae19580364ec2f:0x9e9f5836ac80e421,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJL-xkA1gZrjsRIeSArDZYn54,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJddu2WKMXrjsRC7zH23XTwr8,Dynamic Universal Marketing,13.036295890808104,77.609375,0x3bae17a358b6db75:0xbfc2d375dbc7bc0b,N_A,N_A,3,4.0,https://www.google.com/maps/place/?q=place_id:ChIJddu2WKMXrjsRC7zH23XTwr8,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJbe4V2_QXrjsRpQqLlNwvDdY,Sammy's Luxury Furniture - Showroom No. 4,13.03504467010498,77.62916564941406,0x3bae17f4db15ee6d:0xd60d2fdc948b0aa5,sammysluxuryfurniture,sammysluxuryfurniture,3,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJbe4V2_QXrjsRpQqLlNwvDdY,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJHYEZ-UgYrjsRrXEKEC-4AsA,Jakkur Aluminum Fabrications,13.08347225189209,77.59872436523438,0x3bae1848f919811d:0xc002b82f100a71ad,N_A,N_A,3,4.0,https://www.google.com/maps/place/?q=place_id:ChIJHYEZ-UgYrjsRrXEKEC-4AsA,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJGVGbX4QXrjsRGQSX5P6tynk,Basaveshwasra Electronics,13.04948616027832,77.60047149658203,0x3bae17845f9b5119:0x79caadfee4970419,N_A,N_A,3,1.7000000476837158,https://www.google.com/maps/place/?q=place_id:ChIJGVGbX4QXrjsRGQSX5P6tynk,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJQda_yNkZrjsReYwyWUA98N0,Radha Interior & Electrical,13.062341690063477,77.62040710449219,0x3bae19d9c8bfd641:0xddf03d4059328c79,N_A,N_A,3,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJQda_yNkZrjsReYwyWUA98N0,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJVZRvS1oYrjsRCG9ZkPyw8s8,Subhadra Batteries,13.09828281402588,77.59042358398438,0x3bae185a4b6f9455:0xcff2b0fc90596f08,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJVZRvS1oYrjsRCG9ZkPyw8s8,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJE9uKAvwXrjsRsbqsRtOeoAw,MMF Electrical,13.036904335021973,77.60411071777344,0x3bae17fc028adb13:0xca09ed346acbab1,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJE9uKAvwXrjsRsbqsRtOeoAw,gmaps_v2,electronic_store,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJ55zB8d8ZrjsROjFZFugodzw,Durga Home Appliances Sahakar Nagar,13.063243865966797,77.58705139160156,0x3bae19dff1c19ce7:0x3c7728e81659313a,N_A,N_A,3,2.299999952316284,https://www.google.com/maps/place/?q=place_id:ChIJ55zB8d8ZrjsROjFZFugodzw,gmaps_v2,home_decor,retail,N_A,1695212099,0,0.0,,0.0001529012211232454
ChIJidVNe-gZrjsR3TgtAyOQwz4,M.S Sofa Furniture,13.052654266357422,77.63520050048828,0x3bae19e87b4dd589:0x3ec39023032d38dd,furniture,Albany Industries,3,4.699999809265137,https://www.google.com/maps/place/?q=place_id:ChIJidVNe-gZrjsR3TgtAyOQwz4,gmaps_v2,home_decor,retail,furniture_store,1695212099,0,0.0,,0.0001529012211232454
ChIJ_W67Ev8ZrjsRNyjRq1MIATQ,Chicken Swharma ( Nature's Fresh Juice corner),13.062773704528809,77.5923080444336,0x3bae19ff12bb6efd:0x34010853abd12837,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ_W67Ev8ZrjsRNyjRq1MIATQ,gmaps_v2,restaurant,food,N_A,1699615207,0,0.0,,0.00015250510758697865
ChIJOXqk_dsXrjsRJa5gW4uC8os,KABSA KITCHEN,13.027742385864258,77.63159942626953,0x3bae17dbfda47a39:0x8bf2828b5b60ae25,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJOXqk_dsXrjsRJa5gW4uC8os,gmaps_v2,restaurant,food,N_A,1699615207,0,0.0,,0.00015250510758697865
ChIJMTsUsBAZrjsRAmLwm48L8jA,Prasanna Chats,13.066577911376951,77.5982437133789,0x3bae1910b0143b31:0x30f20b8f9bf06202,N_A,N_A,3,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJMTsUsBAZrjsRAmLwm48L8jA,gmaps_v2,restaurant,food,N_A,1699615207,0,0.0,,0.00015250510758697865
ChIJk6mCZM8XrjsRgzuUpRraWgs,Sri Balaji Bhavan,13.039039611816406,77.619873046875,0x3bae17cf6482a993:0xb5ada1aa5943b83,N_A,N_A,3,5.0,https://www.google.com/maps/place/?q=place_id:ChIJk6mCZM8XrjsRgzuUpRraWgs,gmaps_v2,restaurant,food,N_A,1699615207,0,0.0,,0.00015250510758697865
ChIJ2dHHbQ8XrjsRSPzZni7G4hg,Casablanca,13.057520866394045,77.62620544433594,0x3bae170f6dc7d1d9:0x18e2c62e9ed9fc48,N_A,N_A,3,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJ2dHHbQ8XrjsRSPzZni7G4hg,gmaps_v2,restaurant,food,N_A,1699615207,0,0.0,,0.00015250510758697865
ChIJw3oINTQXrjsRfts-OUD9kD4,KN Burgers,13.031710624694824,77.61216735839844,0x3bae173435087ac3:0x3e90fd40393edb7e,N_A,N_A,3,2.299999952316284,https://www.google.com/maps/place/?q=place_id:ChIJw3oINTQXrjsRfts-OUD9kD4,gmaps_v2,restaurant,food,N_A,1699615207,0,0.0,,0.00015250510758697865
