id,name,number_of_votes,rating,lat,lng,reviews_per_day,competitor_type,distance,type
ChIJT2hDicQXrjsRMuZSm97G1uA,"Elite Fitness Club - Available on cult.fit - Gyms in R.M.V, Bangalore",444,4.099999904632568,13.040285110473633,77.56381225585938,0.1886281973340188,primary_competitor,3.6,primary_competitor
ChIJD_Isgy4XrjsR-vhVafWcAhw,Bangalore Boxing Club,655,4.699999809265137,13.04078483581543,77.62035369873047,0.1838894508040106,secondary_competitor,4.42,secondary_competitor
ChIJ0T4deGsRrjsR2Q4ax0zrVTE,SKANDA TAEKWONDO ACADEMY,136,5.0,13.062339782714844,77.58719635009766,0.1796989629459435,secondary_competitor,0.15,secondary_competitor
ChIJf7iqWwgYrjsRff7MCxK7UwI,FitnessEDGE 1,369,4.900000095367432,13.069091796875,77.56141662597656,0.1710986873890195,secondary_competitor,2.83,secondary_competitor
ChIJmShro6YjrjsRhB1K_KOyyig,Suraj's Iron Addict,244,4.800000190734863,13.069450378417969,77.55580139160156,0.1622304220518128,secondary_competitor,3.44,secondary_competitor
ChIJMadbVY4XrjsROtLZ3zFzpIs,Café Coffee Day,370,3.799999952316284,13.049199104309082,77.59300994873047,0.16065500928832,anchor_competitor,1.73,anchor_competitor
ChIJS_RmWeoXrjsRWIBWxA01ZkM,Naks Gym - Best Gym & Fitness centre in Sanjay Nagar,424,4.800000190734863,13.042336463928224,77.57675170898438,0.1568356409268002,secondary_competitor,2.61,secondary_competitor
ChIJraL04l4YrjsRgOEnSNebNGA,Lassi Shop,300,4.199999809265137,13.099658012390137,77.588623046875,0.1541161672372324,anchor_competitor,3.99,anchor_competitor
ChIJrRvHrZ8irjsRL38Xg-uvwzU,Onyx Fitness,290,4.400000095367432,13.08107566833496,77.55970001220703,0.1511350218425574,secondary_competitor,3.53,secondary_competitor
ChIJk0QMducZrjsRH7FBG3JXakg,Lassi Shop,342,4.099999904632568,13.067925453186035,77.63175201416016,0.1506699885776802,anchor_competitor,4.88,anchor_competitor
