id,name,desc,num_units,default_units,lat,lng,url,source,final_num_units
d0zia9,Kohinoor Landmark,,12.0,12.0,12.998679238262175,77.59742584875262,https://www.commonfloor.com/kohinoor-landmark-bangalore/povp-d0zia9,commonfloor,12.0
t0ojr6,Casa Miller Apartment,,21.0,21.0,12.996005203905725,77.60209752467813,https://www.commonfloor.com/casa-miller-apartment-bangalore/povp-t0ojr6,commonfloor,21.0
ale9t6,Elegant Kevin,,8.0,8.0,13.022913,77.644297,https://www.commonfloor.com/elegant-kevin-bangalore/povp-ale9t6,commonfloor,8.0
j3ztpo,Nagappa Mansion,,16.0,16.0,13.015909486642618,77.64230616727083,https://www.commonfloor.com/nagappa-mansion-bangalore/povp-j3ztpo,commonfloor,16.0
i6v8zx,Daffodil Apartments,,7.0,7.0,12.996827212109343,77.60764513732623,https://www.commonfloor.com/daffodil-apartments-bangalore/povp-i6v8zx,commonfloor,7.0
b8hyun,Liberty house,,6.0,6.0,13.018565442177433,77.64249531806337,https://www.commonfloor.com/liberty-house-bangalore/povp-b8hyun,commonfloor,6.0
iq4cfl,Shaan Apartments,,12.0,12.0,13.001931970496983,77.59764593323065,https://www.commonfloor.com/shaan-apartments-bangalore/povp-iq4cfl,commonfloor,12.0
jrcjbr,Kapur Villa,,20.0,20.0,13.000586664640268,77.59991212553565,https://www.commonfloor.com/kapur-villa-bangalore/povp-jrcjbr,commonfloor,20.0
0hy6ps,Ramans Apartments,,6.0,6.0,13.004189830669656,77.59996284248815,https://www.commonfloor.com/ramans-apartments-bangalore/povp-0hy6ps,commonfloor,6.0
k3hj5h,FR Manor,,6.0,6.0,13.022454505338574,77.6391525164821,https://www.commonfloor.com/fr-manor-bangalore/povp-k3hj5h,commonfloor,6.0
owtxz2,JP Gold,,40.0,40.0,13.018117,77.631056,https://www.commonfloor.com/jp-gold-bangalore/povp-owtxz2,commonfloor,40.0
e8dtxn,Heritage Home,,0.0,40.0,13.011018,77.649025,https://www.commonfloor.com/heritage-home-bangalore/povp-e8dtxn,commonfloor,0.0
lcvxcr,Varshitha Greens,,12.0,12.0,13.02357,77.65327,https://www.commonfloor.com/varshitha-greens-bangalore/povp-lcvxcr,commonfloor,12.0
edu9lo,Fern Regency,,0.0,40.0,13.01383,77.626589,https://www.commonfloor.com/fern-regency-bangalore/povp-edu9lo,commonfloor,0.0
ywlpso,East End,,7.0,7.0,13.001021199849458,77.61714840859706,https://www.commonfloor.com/east-end-bangalore/povp-ywlpso,commonfloor,7.0
edessk,Shreya Sanju,,7.0,7.0,13.0165595252815,77.63072571862192,https://www.commonfloor.com/shreya-sanju-bangalore/povp-edessk,commonfloor,7.0
nkmqgo,Pushkar Resedency,,16.0,16.0,13.014164999999998,77.65362499999999,https://www.commonfloor.com/pushkar-resedency-bangalore/povp-nkmqgo,commonfloor,16.0
ndjjwo,Shanthi Kiran Apartment,,24.0,24.0,13.023505,77.65325833333333,https://www.commonfloor.com/shanthi-kiran-apartment-bangalore/povp-ndjjwo,commonfloor,24.0
abnzjb,Habitat Apartment,,0.0,40.0,12.986726,77.609685,https://www.commonfloor.com/habitat-apartment-bangalore/povp-abnzjb,commonfloor,0.0
egwna0,API Regency Hamsa,,1.0,1.0,13.001505,77.622569,https://www.commonfloor.com/api-regency-hamsa-bangalore/povp-egwna0,commonfloor,1.0
g7ulh2,SM Paradise,,30.0,30.0,13.010218,77.651674,https://www.commonfloor.com/sm-paradise-bangalore/povp-g7ulh2,commonfloor,30.0
t3b29c,Royal Link,,9.0,9.0,12.997800470793878,77.61805862048931,https://www.commonfloor.com/royal-link-bangalore/povp-t3b29c,commonfloor,9.0
u82kpt,Sai Sadana Apartment,,14.0,14.0,13.014325000000001,77.663675,https://www.commonfloor.com/sai-sadana-apartment-bangalore/povp-u82kpt,commonfloor,14.0
qgsue7,m3 regency,,8.0,8.0,12.99725700721129,77.61497052809707,https://www.commonfloor.com/m3-regency-bangalore/povp-qgsue7,commonfloor,8.0
hqqrby,Kamarani Destiny,,8.0,8.0,13.0157,77.6378,https://www.commonfloor.com/kamarani-destiny-bangalore/povp-hqqrby,commonfloor,8.0
ei5rhs,Futura Arcade,,9.0,9.0,12.996950057835893,77.61648460818138,https://www.commonfloor.com/futura-arcade-bangalore/povp-ei5rhs,commonfloor,9.0
4n8bdl,GNR Platinum Fort,,48.0,48.0,13.025776,77.659656,https://www.commonfloor.com/gnr-platinum-fort-bangalore/povp-4n8bdl,commonfloor,48.0
clks0i,The Metropolitan,,35.0,35.0,12.996407,77.608493,https://www.commonfloor.com/the-metropolitan-bangalore/povp-clks0i,commonfloor,35.0
b5yyma,Bhavya paradise,,12.0,12.0,13.0267,77.6399,https://www.commonfloor.com/bhavya-paradise-bangalore/povp-b5yyma,commonfloor,12.0
3680yq,Saibaba Green Residency,,0.0,40.0,12.980385,77.623502,https://www.commonfloor.com/saibaba-green-residency-bangalore/povp-3680yq,commonfloor,0.0
vi58ed,Prudential Ultra Ratna,,8.0,8.0,13.004162,77.626205,https://www.commonfloor.com/prudential-ultra-ratna-bangalore/povp-vi58ed,commonfloor,8.0
d79zzt,Purva Carnation,,30.0,30.0,12.999327,77.626864,https://www.commonfloor.com/purva-carnation-bangalore/povp-d79zzt,commonfloor,30.0
omqn8j,Elegant Poise,,12.0,12.0,12.993912,77.624719,https://www.commonfloor.com/elegant-poise-bangalore/povp-omqn8j,commonfloor,12.0
kh3ins,Krish Neel Kuter,,8.0,8.0,13.00769579872538,77.63954186169066,https://www.commonfloor.com/krish-neel-kuter-bangalore/povp-kh3ins,commonfloor,8.0
17l3fq,Sai Nest Apartment,,0.0,40.0,13.015981,77.654359,https://www.commonfloor.com/sai-nest-apartment-bangalore/povp-17l3fq,commonfloor,0.0
du6w2a,Sogo Nest,,12.0,12.0,12.994259,77.625786,https://www.commonfloor.com/sogo-nest-bangalore/povp-du6w2a,commonfloor,12.0
9ews8o,Apex Trends Shelter,,0.0,40.0,13.005376,77.622592,https://www.commonfloor.com/apex-trends-shelter-bangalore/povp-9ews8o,commonfloor,0.0
jw4cdv,Anya Spring Villas,,0.0,40.0,13.019982,77.645556,https://www.commonfloor.com/anya-spring-villas-bangalore/povp-jw4cdv,commonfloor,0.0
fcadcy,Aftab Residency,,9.0,9.0,12.992124793438943,77.6054693408435,https://www.commonfloor.com/aftab-residency-bangalore/povp-fcadcy,commonfloor,9.0
szou32,Sana Apartments,,4.0,4.0,13.00630216721508,77.62300030388678,https://www.commonfloor.com/sana-apartments-bangalore/povp-szou32,commonfloor,4.0
prrc9r,Maruthi Resedency,,12.0,12.0,13.009688333333335,77.65957666666667,https://www.commonfloor.com/maruthi-resedency-bangalore/povp-prrc9r,commonfloor,12.0
bcehv1,Nida Arch,,0.0,40.0,13.006019,77.622143,https://www.commonfloor.com/nida-arch-bangalore/povp-bcehv1,commonfloor,0.0
yy3g6h,Casablanca Apartment,,12.0,12.0,13.02586,77.65809,https://www.commonfloor.com/casablanca-apartment-bangalore/povp-yy3g6h,commonfloor,12.0
1pn4mr,Elegant Pride Cooke Town,,15.0,15.0,13.001432,77.622509,https://www.commonfloor.com/elegant-pride-cooke-town-bangalore/povp-1pn4mr,commonfloor,15.0
ov9k7u,DRA Deccan Arcade,,0.0,40.0,12.982536,77.609255,https://www.commonfloor.com/dra-deccan-arcade-bangalore/povp-ov9k7u,commonfloor,0.0
y0o2o2,Breeze Swarna,,16.0,16.0,13.015773,77.656747,https://www.commonfloor.com/breeze-swarna-bangalore/povp-y0o2o2,commonfloor,16.0
vpp7mh,Neeraja Homes,,12.0,12.0,13.023306,77.658957,https://www.commonfloor.com/neeraja-homes-bangalore/povp-vpp7mh,commonfloor,12.0
mkqc9w,Sai Charan Deep,,12.0,12.0,13.013324,77.647648,https://www.commonfloor.com/sai-charan-deep-bangalore/povp-mkqc9w,commonfloor,12.0
h9yhh4,Gruha Deepicas Royal,,26.0,26.0,13.012725,77.658489,https://www.commonfloor.com/gruha-deepicas-royal-bangalore/povp-h9yhh4,commonfloor,26.0
3ra9dl,Sarovar Padmalaya,,0.0,40.0,13.00582,77.6547,https://www.commonfloor.com/sarovar-padmalaya-bangalore/povp-3ra9dl,commonfloor,0.0
bxpphn,Enssirons Apartments,,0.0,40.0,13.020782,77.640698,https://www.commonfloor.com/enssirons-apartments-bangalore/povp-bxpphn,commonfloor,0.0
he9u0h,Heritage Habitat,,16.0,16.0,12.997829,77.628748,https://www.commonfloor.com/heritage-habitat-bangalore/povp-he9u0h,commonfloor,16.0
gbvy66,Elegant Heights,,16.0,16.0,13.021878,77.640861,https://www.commonfloor.com/elegant-heights-bangalore/povp-gbvy66,commonfloor,16.0
f1497o,Oak View Apartment,,6.0,6.0,12.976818,77.618739,https://www.commonfloor.com/oak-view-apartment-bangalore/povp-f1497o,commonfloor,6.0
6cgmnr,Sarvashi Premier Dimensions,,16.0,16.0,12.994999,77.637588,https://www.commonfloor.com/sarvashi-premier-dimensions-bangalore/povp-6cgmnr,commonfloor,16.0
fkw3am,Dania Residency,,10.0,10.0,12.99729041724814,77.62273125129374,https://www.commonfloor.com/dania-residency-bangalore/povp-fkw3am,commonfloor,10.0
s8otiq,Mngoe Apartments,,9.0,9.0,13.001845304324897,77.62224275740637,https://www.commonfloor.com/mngoe-apartments-bangalore/povp-s8otiq,commonfloor,9.0
vntbhl,Mariam Apts,,8.0,8.0,13.002022730918387,77.62226197200326,https://www.commonfloor.com/mariam-apts-bangalore/povp-vntbhl,commonfloor,8.0
4bii6p,G.R Residency,,12.0,12.0,12.978471,77.626217,https://www.commonfloor.com/gr-residency-bangalore/povp-4bii6p,commonfloor,12.0
0xb74k,S.L.V Mansion,,14.0,14.0,13.020918275466538,77.63517642956877,https://www.commonfloor.com/slv-mansion-bangalore/povp-0xb74k,commonfloor,14.0
lzg7u0,Male Mahadeshwara Krupa,,11.0,11.0,13.007811,77.649695,https://www.commonfloor.com/male-mahadeshwara-krupa-bangalore/povp-lzg7u0,commonfloor,11.0
ud030j,Eden Au Lac,,54.0,54.0,12.98366833,77.639675,https://www.commonfloor.com/eden-au-lac-bangalore/povp-ud030j,commonfloor,54.0
d6tafg,SS Paradise Horamavu,,26.0,26.0,13.018766,77.659037,https://www.commonfloor.com/ss-paradise-horamavu-bangalore/povp-d6tafg,commonfloor,26.0
u2xe3r,Zabeda Residence,,12.0,12.0,13.00263929532665,77.60281743173776,https://www.commonfloor.com/zabeda-residence-bangalore/povp-u2xe3r,commonfloor,12.0
uwrguj,DS Max Saffron,,35.0,35.0,13.016583,77.65757,https://www.commonfloor.com/ds-max-saffron-bangalore/povp-uwrguj,commonfloor,35.0
ykfpcx,arfa citadel,,12.0,12.0,12.995035844574168,77.60598339981671,https://www.commonfloor.com/arfa-citadel-bangalore/povp-ykfpcx,commonfloor,12.0
ecqt78,Athithi Coral,,8.0,8.0,13.024043054127452,77.65930155732158,https://www.commonfloor.com/athithi-coral-bangalore/povp-ecqt78,commonfloor,8.0
zi7j4z,Alpine Kensington,,0.0,40.0,12.9750174,77.6198916,https://www.commonfloor.com/alpine-kensington-bangalore/povp-zi7j4z,commonfloor,0.0
8qrget,Sree Reddy Makkuntam Apartments,,16.0,16.0,13.017886,77.656821,https://www.commonfloor.com/sree-reddy-makkuntam-apartments-bangalore/povp-8qrget,commonfloor,16.0
tg2q1x,NCN Paramount,,12.0,12.0,13.012749,77.623195,https://www.commonfloor.com/ncn-paramount-bangalore/povp-tg2q1x,commonfloor,12.0
ppymjp,Oracle Residency,,0.0,40.0,13.024282,77.661296,https://www.commonfloor.com/oracle-residency-bangalore/povp-ppymjp,commonfloor,0.0
lfu8ev,Imperium Tranquility,,0.0,40.0,13.000217,77.603474,https://www.commonfloor.com/imperium-tranquility-bangalore/povp-lfu8ev,commonfloor,0.0
